property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,locality_square,locality_population_density,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km
0,1,3.0,4.0,7.0,4.0,16.0,3390000000.0,64.0,1,1,1,0,1.28,49.645,2.8992827389649314,0.1132037823947239,188.0,0.1100778590182114,87.0,0.0521991052115,51.0,0.0210908603415075,93.0,0.4557872082697844,20.0,0.2254617940762302,93.0,2.267741667577785
0,1,4.0,7.0,6.0,3.35,16.0,5590000000.0,55.0,1,1,1,1,1.23,39.45,2.023889352724974,0.1488992384997536,154.0,0.1167789154966356,77.0,0.1704281889192115,29.0,0.2117561670509099,101.0,1.4039437830622608,15.0,0.0242128317547527,49.0,2.241002413191865
0,1,33.0,2.0,7.0,9.0,11.0,890000000.0,108.0,1,1,0,0,64.87,1.983,30.232469995029284,1.3245269074140036,3.0,2.853097571856156,1.0,0.4852019606588968,2.0,0.8434892200636513,2.0,5.003439779735623,0.0,0.4510837190814317,8.0,5.088364417881627
0,0,1.0,2.0,3.0,4.0,15.5,6500000000.0,63.0,0,0,0,0,3.37,38.239,5.46912316211403,0.1755650750818743,64.0,0.5239478647461463,29.0,0.2455413210050974,9.0,0.5342557500688416,21.0,0.5562563546935235,7.0,0.1171643981009367,51.0,4.531780440683517
0,1,4.0,15.0,6.0,7.5,15.0,27900000000.0,110.0,0,0,1,1,3.89,29.851,4.38503139445485,0.4121033006196985,89.0,1.020801536294697,40.0,0.7158844131112477,11.0,0.8293121717553118,36.0,1.551172138725318,7.0,0.0328308472180503,45.0,3.5311761369164216
0,1,1.0,2.0,1.5,3.8,5.0,2480000000.0,19.0,0,0,0,0,2.0,43.757,8.118228271725329,0.1732260402308277,131.0,1.2588987073037263,46.0,0.2464495034632837,34.0,0.2704878039262785,23.0,2.4737646400870195,3.0,0.1844950855123746,38.0,5.088364417881627
0,1,2.0,2.0,4.0,3.5,4.5,2200000000.0,29.0,0,0,0,0,1.37,47.715,5.962326713697463,0.4383242321264722,201.0,0.501321871546248,76.0,0.1201895316799122,47.0,0.8517077468866106,33.0,1.4737363108523944,5.0,0.0833264569863577,72.0,5.088364417881627
0,1,2.0,3.0,5.0,6.0,13.0,11800000000.0,71.0,0,0,0,0,2.62,24.485,4.703474913456767,0.1318908513076606,141.0,0.5078039785070364,73.0,0.3356930093322446,20.0,0.2939590772215233,33.0,1.1630886441701704,4.0,0.0824946263361064,38.0,4.795021280006875
0,0,2.0,2.0,5.0,5.0,26.0,10690000000.0,130.0,1,1,0,1,10.12,7.631,8.511132076400708,0.4185332425970535,76.0,1.9338599672992576,19.0,0.3787403418224322,8.0,0.353773766732773,17.0,2.4096044770268485,3.0,0.190437074846856,22.0,5.088364417881627
0,1,4.0,5.0,8.0,4.0,17.0,6680000000.0,68.0,1,1,1,1,3.81,31.76,9.9193041191287,0.0447049768024632,62.0,2.1702782347422387,9.0,0.6533975509460673,9.0,0.1618420502101994,15.0,3.959198285045436,0.0,0.0882281879422681,31.0,5.088364417881627
0,1,2.0,3.0,4.0,4.0,17.0,5500000000.0,64.0,1,1,1,1,10.12,7.631,9.48566536903651,0.2334981147879459,59.0,1.3598517112955302,11.0,0.2949256778931403,7.0,0.8063645429547048,14.0,3.8672566908794175,0.0,0.0754642130931868,23.0,5.088364417881627
