link,title,post_day,street,old_address,locality,region,listing_id,direction,listing_type,property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,owner_listing_bin,locality_square,locality_population_density
https://alonhadat.com.vn/ban-nha-goc-2-mat-tien-le-thi-rieng-phuong-ben-thanh-q1-4-3m-18m-6tang-gia-45-ty-18323560.html,"BÁN NHÀ GÓC 2 MẶT TIỀN LÊ THỊ RIÊNG PHƯỜNG BẾN THÀNH Q1 -4,3M*18M - 6TẦNG -GIÁ 45 TỶ",2026-06-20,đường lê thị riêng,"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18323560,unknown,can_ban,nha_mat_tien,unknown,6.0,11.0,25.0,4.3,18.0,45000000000.0,80.0,0,0,0,0,0,"1,85",38.809
https://alonhadat.com.vn/sieu-pham-khan-hiem-goc-3-mt-dao-duy-anh-p9-phu-nhuan-9m-30m-4tang-gia-57ty-18435495.html,Siêu Phẩm Khan Hiếm -Góc 3 MT Đào Duy Anh P9 Phú Nhuận -9m*30m- 4Tầng - Gía 57Tỷ,2026-06-20,đường đào duy anh,"Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường đức nhuận,hồ chí minh,18435495,unknown,can_ban,nha_mat_tien,unknown,4.0,9.0,25.0,9.0,30.0,57000000000.0,270.0,0,0,0,0,0,"2,17",32.947
https://alonhadat.com.vn/ban-nha-goc-2mt-dien-bien-phu-hdt-150trieu-5-5m-25m-nh-15-8m-gia-55ty-307tr-1m2--18435659.html,"Bán Nhà Góc 2MT Điện Biên Phủ - HĐT 150triệu - 5,5m*25m NH 15,8m - Giá 55Tỷ (307tr/1m2)",2026-06-20,đường điện biên phủ,"Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường gia định,hồ chí minh,18435659,unknown,can_ban,nha_mat_tien,unknown,2.0,5.0,25.0,5.5,25.0,55000000000.0,170.0,0,0,0,0,0,"2,76",45.633
https://alonhadat.com.vn/ban-gap-toa-chdv-ngay-nguyen-van-troi-ham-8-tang-120trieu-1t-gia-30ty-tl-18435677.html,Bán Gấp Toà CHDV ngay Nguyễn Văn Trỗi - Hầm 8 Tầng- 120Triệu/1T - Giá 30Tỷ TL,2026-06-20,đường nguyễn văn trỗi,"Đường Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường phú nhuận,hồ chí minh,18435677,unknown,can_ban,nha_mat_tien,unknown,8.0,12.0,6.0,8.0,15.0,30000000000.0,120.0,0,0,0,0,0,"1,46",46.863
https://alonhadat.com.vn/mat-tien-quan-3-duong-hai-ba-trung-4-tang-thang-may-dtcn-221m2-chi-800tr-m2-18277477.html,Mặt tiền quận 3- Đường Hai Bà Trưng 4 tầng thang máy DTCN 221M2 CHỈ 800TR/M2,2026-06-20,đường hai bà trưng,"Đường Hai Bà Trưng, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh (cũ)",phường xuân hòa,hồ chí minh,18277477,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,5.0,20.0,8.5,26.0,179000000000.0,221.0,0,0,0,0,0,"2,22",21.831
https://alonhadat.com.vn/ban-nha-mat-tien-duong-le-hong-phong-quan-10-8-tang-thang-may-chi-40-ti-18206025.html,Bán nhà mặt tiền đường Lê Hồng Phong Quận 10- 8 tầng thang máy chỉ 40 tỉ,2026-06-20,đường lê hồng phong,"Đường Lê Hồng Phong, Phường 12, Quận 10, Hồ Chí Minh (cũ)",phường hòa hưng,hồ chí minh,18206025,unknown,can_ban,nha_mat_tien,so_hong_so_do,8.0,10.0,20.0,4.0,26.0,40000000000.0,84.0,0,0,0,0,0,"2,59",37.225
https://alonhadat.com.vn/ban-nha-mat-tien-ngo-quyen-phuong-5-quan-10-18146438.html,"BÁN NHÀ MẶT TIỀN NGÔ QUYỀN – PHƯỜNG 5, QUẬN 10",2026-06-20,đường ngô quyền,"Đường Ngô Quyền, Phường 5, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,18146438,unknown,can_ban,nha_mat_tien,unknown,1.0,1.0,20.0,4.0,14.0,15000000000.0,56.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/-b-a-n-nha-q8-dep-xinh-xin-so-4-x-14m-khu-vip-tam-danh-chi-hon-7-ti-ti-xiu-18813381.html,🏗️🏗️B.Á.N NHÀ Q8 - ĐẸP XINH XỊN SÒ - 4 x 14M - KHU VIP - TÁM DANH - CHỈ HƠN 7.TỈ TÍ XÍU,2026-06-20,đường tám danh,"Đường Tám Danh, Phường 4, Quận 8, Hồ Chí Minh (cũ)",phường chánh hưng,hồ chí minh,18813381,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,3.0,5.0,4.0,14.0,7800000000.0,56.0,0,0,0,0,0,"4,61",41.368
https://alonhadat.com.vn/ban-nha-mt-nguyen-thuong-hien-binh-thanh-5-3x26m-5-tang-hdt-90tr-th-gia-30-ty-18813370.html,"Bán nhà MT Nguyễn Thượng Hiền, Bình Thạnh - 5,3x26m - 5 tầng - HĐT: 90tr/th - giá 30 tỷ",2026-06-20,đường nguyễn thượng hiền,"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình lợi trung,hồ chí minh,18813370,unknown,can_ban,nha_mat_tien,so_hong_so_do,5.0,10.0,20.0,5.3,26.0,30000000000.0,120.0,0,0,0,0,0,"3,89",29.851
https://alonhadat.com.vn/mat-tien-ca-van-thinh-gan-sat-k300-4-tang-thang-may-nha-cuc-ky-dep-bau-cat-tan-binh-18813368.html,"Mặt tiền Ca Văn Thỉnh gần sát K300, 4 tầng, thang máy, nhà cực kỳ đẹp, Bàu Cát, Tân Bình",2026-06-20,đường k300,"Đường K300, Phường 12, Quận Tân Bình, Hồ Chí Minh (cũ)",phường bảy hiền,hồ chí minh,18813368,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,6.0,20.0,5.0,27.0,24500000000.0,90.0,0,0,0,0,0,"2,86",46.242
https://alonhadat.com.vn/ban-nha-goc-2-mat-tien-ho-van-long-quan-binh-tan-12mx20m-5-tang-hdt-100tr-th-30-ty-18811052.html,Bán nhà Góc 2 Mặt Tiền Hồ Văn Long - Quận Bình Tân. 12mx20m. 5 Tầng. HĐT 100tr/th. 30 Tỷ,2026-06-20,đường hồ văn long,"Đường Hồ Văn Long, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh (cũ)",phường bình tân,hồ chí minh,18811052,unknown,can_ban,nha_mat_tien,unknown,5.0,8.0,16.0,,,30000000000.0,300.0,0,0,0,0,0,"11,25",14.387
https://alonhadat.com.vn/ban-nha-mat-tien-pham-van-chieu-quan-go-vap-6-3m-x-25m-4-tang-hdt-80tr-th-gia-27-ty-18811089.html,"Bán nhà Mặt Tiền Phạm Văn Chiêu - Quận Gò Vấp. 6,3m x 25m. 4 Tầng. HĐT 80tr/th. Giá 27 Tỷ",2026-06-20,đường phạm văn chiêu,"Đường Phạm Văn Chiêu, Phường 12, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường an hội tây,hồ chí minh,18811089,unknown,can_ban,nha_mat_tien,unknown,4.0,6.0,16.0,,,27000000000.0,130.0,0,0,0,0,0,"3,81",31.760
https://alonhadat.com.vn/san-pham-chat-luong-ban-nha-mat-tien-ngo-quang-huy-thao-dien-9m-x-18m-4-tang-60-ty-17999211.html,Sản Phẩm Tốt ! Bán Nhà Mặt Tiền Ngô Quang Huy Thảo Điền. 9m x 18m. 4 Tầng. 40 Tỷ,2026-06-20,đường ngô quang huy,"Đường Ngô Quang Huy, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường an khánh,hồ chí minh,17999211,unknown,can_ban,nha_mat_tien,unknown,4.0,6.0,12.0,,,40000000000.0,180.0,0,0,0,0,0,"15,33",5.021
https://alonhadat.com.vn/vui-long-dung-lai-ban-building-ngay-thanh-my-loi-quan-2-8m-x-18m-ham-7-tang-60-ty-18517787.html,Tài sản Đẹp ! Bán Building ngay Thạnh Mỹ Lợi Quận 2. 8m x 18m. Hầm 7 Tầng. 60 Tỷ,2026-06-20,đường số 68,"Đường số 68, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường cát lái,hồ chí minh,18517787,unknown,can_ban,nha_mat_tien,unknown,8.0,6.0,16.0,,,60000000000.0,150.0,0,0,0,0,0,"19,65",3.494
https://alonhadat.com.vn/tuyet-chung-goc-2-mat-tien-phu-nhuan-dt-6-6-x-8-kc-5-lau-hdt-55tr-gia-14-5-ty-18813336.html,"Tuyệt chủng ! Góc 2 mặt tiền Phú Nhuận, DT - 6,6 x 8 - KC 5 lầu - HĐT 55tr - Giá 14,5 tỷ",2026-06-20,đường trường sa,"Đường Trường Sa, Phường Phú Nhuận, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường phú nhuận,hồ chí minh,18813336,unknown,can_ban,nha_mat_tien,unknown,5.0,,15.0,6.6,8.0,14500000000.0,53.0,0,0,0,0,0,"1,46",46.863
https://alonhadat.com.vn/mat-tien-nguyen-hong-dao-khu-bau-cat-tan-binh-4-x-16m-3-lau-chua-toi-20-ty-18478152.html,"Mặt Tiền Nguyễn Hồng Đào, Khu Bàu Cát, Tân Bình - 4 x 16m, 3 lầu - chỉ 18 tỷ",2026-06-20,đường nguyễn hồng đào,"Đường Nguyễn Hồng Đào, Phường Tân Bình, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân bình,hồ chí minh,18478152,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,5.0,30.0,4.0,16.0,18000000000.0,72.0,0,0,0,0,0,"2,12",42.157
https://alonhadat.com.vn/toa-nha-2-mat-tien-tan-dinh-tp-hcm-ngang-6-x-19m-ham-6-lau-hd-thue-130tr-chi-6x-ty-18805677.html,"Toà nhà 2 Mặt TIền Tân Định, TP HCM, Ngang 6 x 19m, Hầm 6 lầu, HĐ thuê 130tr - chỉ 6x Tỷ",2026-06-20,đường thạch thị thanh,"Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)",phường tân định,hồ chí minh,18805677,unknown,can_ban,nha_mat_tien,so_hong_so_do,6.0,20.0,30.0,6.0,19.0,67000000000.0,105.0,0,0,0,0,0,"1,23",39.450
https://alonhadat.com.vn/toa-nha-mat-tien-phan-xich-long-ngang-6-6-x-14m-ham-5-lau-ban-chua-toi-40-ty-18807208.html,"Toà Nhà Mặt Tiền Phan Xích Long, Ngang 6.6 x 14m, Hầm, 5 lầu bán chưa tới 40 tỷ",2026-06-20,đường phan xích long,"Đường Phan Xích Long, Phường Cầu Kiệu, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường cầu kiệu,hồ chí minh,18807208,unknown,can_ban,nha_mat_tien,so_hong_so_do,5.0,10.0,40.0,6.6,14.0,39999000000.0,86.0,0,0,0,0,0,"1,23",50.946
https://alonhadat.com.vn/mat-tien-tran-hung-dao-khu-pho-vang-cua-quan-5-ngang-8-x-21m-4-lau-chi-8x-ty-18801557.html,"Mặt Tiền Trần Hưng Đạo, Khu Phố Vàng của Quận 5, Ngang 8 x 21m, 4 lầu, Chỉ 8x tỷ",2026-06-20,đường trần hưng đạo,"Đường Trần Hưng Đạo, Phường Chợ Quán, Quận 5, Hồ Chí Minh (cũ)",phường chợ quán,hồ chí minh,18801557,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,8.0,40.0,8.0,21.0,89000000000.0,163.0,0,0,0,0,0,"1,28",49.645
https://alonhadat.com.vn/9c-11a-ton-duc-thang-phuong-ben-nghe-quan-1-dht-12-000-usd-thang-300-ty-18812738.html,"9C-11A Tôn Đức Thắng, Phường Bến Nghé- quận 1 - DHT 12.000 USD/ tháng- 300 tỷ",2026-06-19,đường tôn đức thắng,"Đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh (cũ)",phường sài gòn,hồ chí minh,18812738,unknown,can_ban,nha_mat_tien,unknown,4.0,12.0,30.0,10.0,26.0,300000000000.0,200.0,0,0,0,0,0,"3,04",15.468
https://alonhadat.com.vn/ban-nha-mat-tien-khu-k300-tan-binh-7-5x-14-3-lau-gia-chi-22-ty-x-hang-hien-18524408.html,BÁN NHÀ MẶT TIỀN KHU K300 TÂN BINH 7.5X 14 3 LẦU GIÁ CHỈ  22 TỶ x HÀNG HIỀN,2026-06-19,đường nguyễn minh hoàng,"Đường Nguyễn Minh Hoàng, Phường 12, Quận Tân Bình, Hồ Chí Minh (cũ)",phường bảy hiền,hồ chí minh,18524408,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,4.0,8.0,7.4,13.0,22790000000.0,85.0,0,0,0,0,0,"2,86",46.242
https://alonhadat.com.vn/ban-nha-mat-tien-tan-trang-ngay-ly-thuong-kiet-tan-binh-8x18-gia-chi-24-ty-18524439.html,BÁN NHÀ MẶT TIỀN TÂN TRANG -NGAY LÝ THƯỜNG KIỆT TÂN BÌNH 8X18 GIÁ CHỈ 24 TỶ,2026-06-19,đường tân trang,"Đường Tân Trang, Phường 8, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân hòa,hồ chí minh,18524439,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,4.0,10.0,8.0,18.0,24000000000.0,136.0,0,0,0,0,0,"1,47",63.563
https://alonhadat.com.vn/ban-nha-dat-8m-x-18m-kdc-duong-bui-minh-truc-ke-pegasuite-quan-8-18193481.html,"Bán Nhà Đất 8m x 18m KDC Đường Bùi Minh Trực, Kế Pegasuite  Quận 8",2026-06-19,đường bùi minh trực,"Đường Bùi Minh Trực, Phường 6, Quận 8, Hồ Chí Minh (cũ)",phường bình đông,hồ chí minh,18193481,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,4.0,15.0,8.0,18.0,17980000000.0,144.0,1,1,0,1,0,"8,93",17.419
https://alonhadat.com.vn/nha-dep-4-tang-phu-hop-mo-vp-cong-ty-sat-ben-xe-quan-8-7m-x-20m-shr-2026-hoan-cong-18521167.html,"NHÀ ĐẸP 4 TẦNG, PHÙ HỢP MỞ VP CÔNG TY, SÁT BẾN XE QUẬN 8, 7M x 20M, SHR 2026, HOÀN CÔNG",2026-06-19,đường số 10,"Đường số 10, Xã Bình Hưng, Huyện Bình Chánh, Hồ Chí Minh (cũ)",xã bình hưng,hồ chí minh,18521167,bac,can_ban,nha_mat_tien,so_hong_so_do,4.0,6.0,20.0,7.0,20.0,17200000000.0,140.0,0,0,0,0,0,"32,40",5.665
https://alonhadat.com.vn/goc-2-mt-ngay-luong-dinh-cua-dt-405m2-12-5x27m-chi-270tr-m2-xay-cao-tang-hiem-18637135.html,"Góc 2 MT ngay Lương Định Của, DT 405m2 - 12.5x27m, xây cao tầng, hiếm",2026-06-19,đường lương định của,"Đường Lương Định Của, Phường An Khánh, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường an khánh,hồ chí minh,18637135,unknown,can_ban,nha_mat_tien,unknown,1.0,,12.0,12.5,27.0,110000000000.0,405.0,0,0,0,0,0,"15,33",5.021
https://alonhadat.com.vn/goc-2-mt-quoc-huong-can-goc-hiem-hoi-trong-phan-khuc-tai-pho-tay-thao-dien-dt-8-8x25m-18626289.html,"Góc 2 MT Quốc Hương, căn góc hiếm hoi trong phân khúc tại phố Tây Thảo Điền, DT 8.8x25m",2026-06-19,đường quốc hương,"Đường Quốc Hương, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường an khánh,hồ chí minh,18626289,unknown,can_ban,nha_mat_tien,unknown,1.0,1.0,20.0,8.8,25.0,78000000000.0,224.0,0,0,0,0,0,"15,33",5.021
https://alonhadat.com.vn/don-gia-tot-nhat-mt-nguyen-van-huong-hien-tai-dt-877m2-can-goc-dep-khan-hiem-17764120.html,"Đơn Giá Tốt Nhất MT Nguyễn Văn Hưởng Hiện Tại, DT 877m2, Căn Góc Đẹp, Khan Hiếm",2026-06-19,đường nguyễn văn hưởng,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường an khánh,hồ chí minh,17764120,unknown,can_ban,nha_mat_tien,unknown,,,20.0,30.0,23.0,265000000000.0,877.0,0,0,0,0,0,"15,33",5.021
https://alonhadat.com.vn/ke-ben-thu-thiem-gia-tot-nhat-goc-2-mt-nguyen-van-kinh-dt-413m2-25x20m-qua-dep-qua-t-17928455.html,"Kế bên Thủ Thiêm, Giá tốt nhất Góc 2 MT Nguyễn Văn Kỉnh, DT 413m2 - 25x20m, quá đẹp",2026-06-19,đường nguyễn văn kỉnh,"Đường Nguyễn Văn Kỉnh, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường cát lái,hồ chí minh,17928455,unknown,can_ban,nha_mat_tien,unknown,,,20.0,25.0,20.0,68000000000.0,413.0,0,0,0,0,0,"19,65",3.494
https://alonhadat.com.vn/hiem-hoi-goc-2-mat-tien-dien-bien-phu-quan-3-13-x-18m-3-tang-hdt-160tr-th-gia-35-ty-18519666.html,"Hiếm hoi Góc 2 Mặt Tiền Điện Biên Phủ, Quận 3 - 13 x 18m- 3 Tầng- HĐT: 160tr/th Giá: 35 Tỷ",2026-06-19,đường điện biên phủ,"Đường Điện Biên Phủ, Phường Bàn Cờ, Quận 3, Hồ Chí Minh (cũ)",phường bàn cờ,hồ chí minh,18519666,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,9.0,30.0,13.0,18.0,35000000000.0,233.0,0,0,0,0,0,"0,99",68.299
https://alonhadat.com.vn/ngop-bank-giam-gap-31-ve-27-ty-mt-phan-dinh-phung-14x21m-4-tang-hdt-130tr-thang-27t-18456590.html,Ngộp Bank! Giảm gấp 31 về 27 tỷ! MT Phan Đình Phùng- 14x21m- 4 Tầng- HDT: 130tr/tháng- 27T,2026-06-19,đường phan đình phùng,"Đường Phan Đình Phùng, Phường 2, Quận Phú Nhuận, Hồ Chí Minh (cũ)",phường cầu kiệu,hồ chí minh,18456590,unknown,can_ban,nha_mat_tien,so_hong_so_do,7.0,18.0,35.0,14.0,21.0,27000000000.0,200.0,0,0,0,0,0,"1,23",50.946
https://alonhadat.com.vn/ban-toa-nha-2mt-pham-van-bach-dt-6-6x-20m-tret-5-tang-hdt-150tr-th-gia-24-ty-18718706.html,Bán Tòa nhà 2MT Phạm Văn Bạch- DT 6.6x 20m- Trệt + 5 Tầng- HĐT: 150tr/th Giá: 24 Tỷ,2026-06-19,đường phạm văn bạch,"Đường Phạm Văn Bạch, Phường 15, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường an hội đông,hồ chí minh,18718706,unknown,can_ban,nha_mat_tien,so_hong_so_do,6.0,12.0,20.0,6.6,20.0,24000000000.0,90.0,0,0,0,0,0,"3,29",34.553
https://alonhadat.com.vn/ban-toa-nha-8l-209m2-ngang-11m-co-ham-tn-135-trieu-mtkd-view-goc-nguyen-van-dau-43-ty-hon-18812754.html,Bán tòa nhà 8L 209m2 ngang 11m có hầm TN 135 triệu MTKD view góc Nguyễn Văn Đậu 43 tỷ hơn,2026-06-19,đường nguyễn văn đậu,"Đường Nguyễn Văn Đậu, Phường 5, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình lợi trung,hồ chí minh,18812754,unknown,can_ban,nha_mat_tien,so_hong_so_do,8.0,7.0,20.0,11.0,19.0,43800000000.0,209.0,1,1,1,1,0,"3,89",29.851
https://alonhadat.com.vn/ban-gap-nha-sieu-pham-mt-cach-mang-thang-8-quan-3-gan-gar-metro-dt-8m-x-15m-gia-40-ty-18449230.html,"Bán gấp nhà Siêu Phẩm MT Cách mạng tháng 8 - Quận 3, gần Gar MeTro DT 8m x 15m Giá 40 Tỷ",2026-06-19,đường cách mạng tháng 8,"Đường Cách Mạng Tháng 8, Phường 11, Quận 3, Hồ Chí Minh (cũ)",phường nhiêu lộc,hồ chí minh,18449230,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,6.0,20.0,8.0,15.0,40000000000.0,110.0,1,1,1,1,0,"1,71",51.515
https://alonhadat.com.vn/ban-gap-sieu-pham-goc-2-mt-ngay-cho-tan-quy-quan-7-dt-8m-x-18m-ctxd-ham-7-tang-gia-39-ty-17746992.html,Bán gấp siêu phẩm góc 2 MT ngay chợ Tân Quy Quận 7 DT 8m x 18m CTXD hầm 7 tầng giá 39 tỷ,2026-06-19,đường số 15,"Đường Số 15, Phường Tân Quy, Quận 7, Hồ Chí Minh (cũ)",phường tân hưng,hồ chí minh,17746992,unknown,can_ban,nha_mat_tien,so_hong_so_do,7.0,6.0,25.0,8.0,18.0,39000000000.0,150.0,1,1,1,1,0,"8,54",17.995
https://alonhadat.com.vn/7-x-26m-ban-toa-nha-6-tang-duong-12m-2-ty-nam-truong-chinh-26-ty-ngay-metro-so-2--18517538.html,"7 x 26m❌❌❌BÁN TÒA NHÀ 6 TẦNG, ĐƯỜNG 12M, 2 TỶ/ NĂM👉 TRƯỜNG CHINH, 24 TỶ (NGAY METRO SỐ 2)",2026-06-19,đường trường chinh,"Đường Trường Chinh, Phường 15, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn,hồ chí minh,18517538,unknown,can_ban,nha_mat_tien,so_hong_so_do,6.0,22.0,12.0,7.0,26.0,24000000000.0,182.0,1,1,1,1,0,"10,12",7.631
https://alonhadat.com.vn/600m2-ban-nha-mt-duong-20m-tinh-lo-43-binh-chieu-thu-duc-50tr-m2-ngay-cho-dau-moi--18517427.html,"600M2,BÁN NHÀ MT ĐƯỜNG 20M, TỈNH LỘ 43,👉 BÌNH CHIỂU, THỦ ĐỨC, 40 TR/M2 (NGAY CHỢ ĐẦU MỐI)",2026-06-19,đường tỉnh lộ 43,"Đường Tỉnh Lộ 43, Phường Bình Chiểu, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường tam bình,hồ chí minh,18517427,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,8.0,20.0,10.0,60.0,28000000000.0,600.0,1,1,1,1,0,"10,71",14.324
https://alonhadat.com.vn/ban-nha-3-tang-truong-tho-ngay-chan-ga-binh-thai-90m2-5x18-gia-13-2-ty-18811491.html,BÁN NHÀ 3 TẦNG TRƯỜNG THỌ - NGAY CHÂN GA BÌNH THÁI - 90M2 (5x18) - GIÁ 13.2 Tỷ,2026-06-19,đường nguyễn văn bá,"Đường Nguyễn Văn Bá, Phường Trường Thọ, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường thủ đức,hồ chí minh,18811491,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,6.0,12.0,5.0,18.0,13200000000.0,90.0,1,1,1,0,0,"8,81",13.502
https://alonhadat.com.vn/biet-thu-mini-2-tang-truong-tho-128m2-8-x16-sat-ga-metro-binh-thai-11-5-ty-18811658.html,BIỆT THỰ MINI 2 TẦNG TRƯỜNG THỌ - 128M2 (8 x16) - SÁT GA METRO BÌNH THÁI -  11.5 Tỷ,2026-06-19,đường số 4,"Đường Số 4, Phường Trường Thọ, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường thủ đức,hồ chí minh,18811658,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,6.0,6.0,8.0,16.0,11500000000.0,128.0,1,1,1,1,0,"8,81",13.502
https://alonhadat.com.vn/ban-nha-mat-tien-duong-so-3-tam-phu-3-tang-187m2-gia-19-ty-18812646.html,"BÁN NHÀ MẶT TIỀN ĐƯỜNG SỐ 3, TAM PHÚ_ 3 TẦNG, 187M2_ GIÁ 19 TỶ",2026-06-19,đường số 3,"Đường Số 3, Phường Tam Phú, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường tam bình,hồ chí minh,18812646,unknown,can_ban,nha_mat_tien,so_hong_so_do,2.0,4.0,8.0,8.5,22.0,19000000000.0,187.0,0,0,0,0,0,"10,71",14.324
https://alonhadat.com.vn/ban-nha-mt-mai-van-vinh-phuong-tan-quy-quan-7-gia-18-ty-18812636.html,"Bán nhà MT mai văn vĩnh phường tân quy, quận 7 giá 18 tỷ",2026-06-19,đường mai văn vĩnh,"Đường Mai Văn Vĩnh, Phường Tân Quy, Quận 7, Hồ Chí Minh (cũ)",phường tân hưng,hồ chí minh,18812636,unknown,can_ban,nha_mat_tien,so_hong_so_do,1.0,2.0,20.0,5.0,28.0,18000000000.0,142.0,1,1,1,1,0,"8,54",17.995
https://alonhadat.com.vn/ban-khach-san-duong-dien-bien-phu-phuong-25-binh-thanh-ham-6-tang-8x23m-18812565.html,"Bán Khách Sạn đường Điện Biên Phủ, phường 25, Bình Thạnh, hầm 6 tầng, 8x23m",2026-06-19,đường điện biên phủ,"Đường Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường thạnh mỹ tây,hồ chí minh,18812565,unknown,can_ban,nha_mat_tien,so_hong_so_do,7.0,26.0,20.0,8.0,23.0,45000000000.0,180.0,0,0,0,0,0,"4,40",34.822
https://alonhadat.com.vn/ban-khach-san-ben-cho-ba-chieu-13x17m-1-ham-6-lau-220-trieu-khoan-45-ty-18812554.html,Bán Khách sạn bên chợ Bà Chiểu - 13x17m -1 hầm 6 lầu - 220 triệu khoán - 45 tỷ,2026-06-19,đường bạch đằng,"Đường Bạch Đằng, Phường 14, Quận Bình Thạnh, Hồ Chí Minh (cũ)",phường bình thạnh,hồ chí minh,18812554,unknown,can_ban,nha_mat_tien,so_hong_so_do,8.0,43.0,20.0,13.0,17.0,45000000000.0,220.0,0,0,0,0,0,"3,32",38.042
https://alonhadat.com.vn/quan-7-4-ty-3-nha-5-tang-mat-tien-duong-so-ly-phuc-man-duong-8m-kinh-doanh-tot-18699232.html,Quận 7 – 4 Tỷ 3 - Nhà 5 Tầng Mặt Tiền Đường Số LÝ PHỤC MAN - Đường 8m - Kinh Doanh Tốt,2026-06-19,đường lý phục man,"Đường Lý Phục Man, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh (cũ)",phường tân thuận,hồ chí minh,18699232,unknown,can_ban,nha_mat_tien,so_hong_so_do,5.0,3.0,8.0,3.5,5.0,4300000000.0,17.0,1,1,1,1,0,"10,16",14.576
https://alonhadat.com.vn/ha-tiep-5-ty-con-35-ty-ban-nha-mat-tien-quoc-huong-thao-dien-7x25m-35-ty-3-tang-17918378.html,Hạ tiếp 5 tỷ còn 35 tỷ bán nhà mặt tiền Quốc Hương Thảo Điền 7x25m 35 tỷ 3 tầng,2026-06-19,đường quốc hương,"Đường Quốc Hương, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường an khánh,hồ chí minh,17918378,unknown,can_ban,nha_mat_tien,so_hong_so_do,3.0,6.0,15.0,7.0,25.0,35000000000.0,168.0,1,1,1,1,0,"15,33",5.021
https://alonhadat.com.vn/thanh-cong-luy-ban-bich-mat-tien-kinh-doanh-dinh-4-tang-btct-chi-40m--18812534.html,THÀNH CÔNG – LŨY BÁN BÍCH – MẶT TIỀN KINH DOANH ĐỈNH – 4 TẦNG BTCT – CHỈ 40M²,2026-06-19,đường thành công,"Đường Thành Công, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh (cũ)",phường phú thọ hòa,hồ chí minh,18812534,unknown,can_ban,nha_mat_tien,so_hong_so_do,4.0,5.0,9.0,3.8,10.3,9300000000.0,40.0,1,1,1,0,0,"3,02",46.502
