training_scope,target,model,rank,source_feature,importance,importance_normalized,signed_effect,encoded_feature_count,importance_type
property_type_0,price_per_m2,lightgbm,31,mall_count_3km,191.0,0.007074074074074074,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,32,car_parking_bin,185.0,0.006851851851851852,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,33,terrace_bin,184.0,0.006814814814814815,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,34,location_cluster_20,173.0,0.006407407407407408,,19,model_feature_importance
property_type_0,price_per_m2,lightgbm,35,marketplace_count_3km,161.0,0.005962962962962963,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,36,metro_count_5km,146.0,0.005407407407407408,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,37,kitchen_bin,111.0,0.004111111111111111,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,38,dining_room_bin,87.0,0.0032222222222222222,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,39,post_month,34.0,0.0012592592592592592,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,40,post_is_weekend,17.0,0.0006296296296296296,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,41,property_type_locality_population_density,0.0,0.0,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,42,property_type_length_m,0.0,0.0,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,43,property_type_distance_to_center_km,0.0,0.0,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,44,property_type_area_m2,0.0,0.0,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,45,property_type,0.0,0.0,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,46,property_type_width_m,0.0,0.0,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,47,property_type_num_floors,0.0,0.0,,1,model_feature_importance
property_type_0,price_per_m2,lightgbm,48,property_type_road_width_m,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,catboost,1,area_m2,28.979880531133183,0.289798805311332,,1,model_feature_importance
property_type_0,price_vnd,catboost,2,locality_cv_target_median,8.59374957877577,0.08593749578775774,,1,model_feature_importance
property_type_0,price_vnd,catboost,3,road_width_m,7.99419457949131,0.07994194579491315,,1,model_feature_importance
property_type_0,price_vnd,catboost,4,num_bedrooms,6.529072469474356,0.06529072469474359,,1,model_feature_importance
property_type_0,price_vnd,catboost,5,num_floors,6.5167943223536575,0.06516794322353661,,1,model_feature_importance
property_type_0,price_vnd,catboost,6,width_m,4.9753544565735535,0.049753544565735566,,1,model_feature_importance
property_type_0,price_vnd,catboost,7,length_m,4.27768940673485,0.042776894067348525,,1,model_feature_importance
property_type_0,price_vnd,catboost,8,distance_to_center_km,2.795972430045629,0.027959724300456304,,1,model_feature_importance
property_type_0,price_vnd,catboost,9,locality_population_density,2.45574904534196,0.024557490453419612,,1,model_feature_importance
property_type_0,price_vnd,catboost,10,post_age_days,1.5227736021205225,0.015227736021205234,,1,model_feature_importance
property_type_0,price_vnd,catboost,11,nearest_bus_stop_km,1.4424339276054312,0.01442433927605432,,1,model_feature_importance
property_type_0,price_vnd,catboost,12,post_weekday,1.3507295651829754,0.013507295651829761,,1,model_feature_importance
property_type_0,price_vnd,catboost,13,nearest_marketplace_km,1.3370028794315896,0.013370028794315904,,1,model_feature_importance
property_type_0,price_vnd,catboost,14,post_day_of_month,1.3156154164545306,0.013156154164545313,,1,model_feature_importance
property_type_0,price_vnd,catboost,15,nearest_school_km,1.2768376633346477,0.012768376633346484,,1,model_feature_importance
property_type_0,price_vnd,catboost,16,nearest_supermarket_km,1.1288271284979194,0.0112882712849792,,1,model_feature_importance
property_type_0,price_vnd,catboost,17,school_count_3km,1.0963426673618306,0.010963426673618312,,1,model_feature_importance
property_type_0,price_vnd,catboost,18,mall_count_3km,1.0582032127826189,0.010582032127826194,,1,model_feature_importance
property_type_0,price_vnd,catboost,19,supermarket_count_3km,1.0480907895648404,0.010480907895648409,,1,model_feature_importance
property_type_0,price_vnd,catboost,20,lon,1.0176326169009786,0.010176326169009792,,1,model_feature_importance
property_type_0,price_vnd,catboost,21,car_parking_bin,0.9557108967817372,0.009557108967817377,,1,model_feature_importance
property_type_0,price_vnd,catboost,22,lat,0.9551904256803491,0.009551904256803497,,1,model_feature_importance
property_type_0,price_vnd,catboost,23,nearest_hospital_km,0.9191183223031977,0.009191183223031982,,1,model_feature_importance
property_type_0,price_vnd,catboost,24,locality_cv_target_count,0.8858767407769043,0.008858767407769048,,1,model_feature_importance
property_type_0,price_vnd,catboost,25,bus_stop_count_1km,0.873805164307435,0.008738051643074356,,1,model_feature_importance
property_type_0,price_vnd,catboost,26,locality_listing_count,0.8636637787962049,0.008636637787962054,,1,model_feature_importance
property_type_0,price_vnd,catboost,27,locality,0.8309563411728176,0.00830956341172818,,84,model_feature_importance
property_type_0,price_vnd,catboost,28,nearest_metro_km,0.7702732021456616,0.007702732021456621,,1,model_feature_importance
property_type_0,price_vnd,catboost,29,hospital_count_5km,0.7555915278137952,0.007555915278137957,,1,model_feature_importance
property_type_0,price_vnd,catboost,30,terrace_bin,0.7348953903801707,0.0073489539038017115,,1,model_feature_importance
property_type_0,price_vnd,catboost,31,nearest_mall_km,0.7196369308432237,0.007196369308432241,,1,model_feature_importance
property_type_0,price_vnd,catboost,32,metro_count_5km,0.6662943781881943,0.0066629437818819465,,1,model_feature_importance
property_type_0,price_vnd,catboost,33,location_cluster_50,0.6165739891534179,0.006165739891534182,,45,model_feature_importance
property_type_0,price_vnd,catboost,34,location_cluster_100,0.6113569279924184,0.006113569279924187,,88,model_feature_importance
property_type_0,price_vnd,catboost,35,marketplace_count_3km,0.5713940186249417,0.00571394018624942,,1,model_feature_importance
property_type_0,price_vnd,catboost,36,kitchen_bin,0.48213602743624356,0.004821360274362438,,1,model_feature_importance
property_type_0,price_vnd,catboost,37,post_month,0.4009476712138716,0.004009476712138718,,1,model_feature_importance
property_type_0,price_vnd,catboost,38,location_cluster_20,0.33371793955550866,0.0033371793955550883,,19,model_feature_importance
property_type_0,price_vnd,catboost,39,dining_room_bin,0.23048251074824905,0.0023048251074824916,,1,model_feature_importance
property_type_0,price_vnd,catboost,40,post_is_weekend,0.10943152692345337,0.0010943152692345344,,1,model_feature_importance
property_type_0,price_vnd,catboost,41,property_type_locality_population_density,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,catboost,42,property_type_length_m,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,catboost,43,property_type_distance_to_center_km,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,catboost,44,property_type_area_m2,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,catboost,45,property_type,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,catboost,46,property_type_width_m,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,catboost,47,property_type_num_floors,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,catboost,48,property_type_road_width_m,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,1,area_m2,3279.0,0.12144444444444444,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,2,width_m,1657.0,0.061370370370370374,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,3,road_width_m,1568.0,0.05807407407407408,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,4,locality_cv_target_median,1375.0,0.05092592592592592,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,5,length_m,1350.0,0.05,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,6,num_floors,1213.0,0.044925925925925925,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,7,nearest_marketplace_km,956.0,0.03540740740740741,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,8,num_bedrooms,932.0,0.03451851851851852,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,9,locality_population_density,885.0,0.03277777777777778,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,10,nearest_school_km,880.0,0.03259259259259259,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,11,nearest_bus_stop_km,872.0,0.032296296296296295,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,12,lon,738.0,0.027333333333333334,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,13,nearest_supermarket_km,734.0,0.027185185185185184,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,14,distance_to_center_km,732.0,0.02711111111111111,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,15,nearest_hospital_km,700.0,0.025925925925925925,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,16,post_age_days,696.0,0.025777777777777778,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,17,lat,650.0,0.024074074074074074,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,18,nearest_mall_km,644.0,0.023851851851851853,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,19,school_count_3km,626.0,0.023185185185185184,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,20,bus_stop_count_1km,582.0,0.021555555555555557,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,21,post_weekday,582.0,0.021555555555555557,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,22,locality,538.0,0.019925925925925927,,84,model_feature_importance
property_type_0,price_vnd,lightgbm,23,supermarket_count_3km,525.0,0.019444444444444445,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,24,post_day_of_month,517.0,0.019148148148148147,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,25,locality_cv_target_count,449.0,0.01662962962962963,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,26,location_cluster_50,425.0,0.01574074074074074,,45,model_feature_importance
property_type_0,price_vnd,lightgbm,27,nearest_metro_km,403.0,0.014925925925925926,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,28,hospital_count_5km,402.0,0.014888888888888889,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,29,locality_listing_count,401.0,0.014851851851851852,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,30,location_cluster_100,309.0,0.011444444444444445,,88,model_feature_importance
property_type_0,price_vnd,lightgbm,31,mall_count_3km,276.0,0.010222222222222223,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,32,marketplace_count_3km,229.0,0.008481481481481482,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,33,terrace_bin,174.0,0.0064444444444444445,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,34,location_cluster_20,166.0,0.006148148148148148,,19,model_feature_importance
property_type_0,price_vnd,lightgbm,35,kitchen_bin,157.0,0.005814814814814815,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,36,car_parking_bin,153.0,0.005666666666666667,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,37,dining_room_bin,118.0,0.00437037037037037,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,38,metro_count_5km,82.0,0.003037037037037037,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,39,post_month,23.0,0.0008518518518518519,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,40,post_is_weekend,2.0,7.407407407407407e-05,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,41,property_type_locality_population_density,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,42,property_type_length_m,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,43,property_type_distance_to_center_km,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,44,property_type_area_m2,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,45,property_type,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,46,property_type_width_m,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,47,property_type_num_floors,0.0,0.0,,1,model_feature_importance
property_type_0,price_vnd,lightgbm,48,property_type_road_width_m,0.0,0.0,,1,model_feature_importance
property_type_1,price_per_m2,catboost,1,locality_cv_target_median,19.0657462966349,0.19065746296634903,,1,model_feature_importance
property_type_1,price_per_m2,catboost,2,road_width_m,7.329543262046965,0.07329543262046967,,1,model_feature_importance
property_type_1,price_per_m2,catboost,3,property_type_road_width_m,6.056777098020003,0.060567770980200046,,1,model_feature_importance
property_type_1,price_per_m2,catboost,4,area_m2,5.136583747277013,0.05136583747277014,,1,model_feature_importance
property_type_1,price_per_m2,catboost,5,property_type_area_m2,4.467062721573029,0.044670627215730306,,1,model_feature_importance
property_type_1,price_per_m2,catboost,6,num_floors,3.793364410409445,0.037933644104094465,,1,model_feature_importance
property_type_1,price_per_m2,catboost,7,property_type_num_floors,3.2999328855055485,0.03299932885505549,,1,model_feature_importance
property_type_1,price_per_m2,catboost,8,length_m,2.9043789328957277,0.029043789328957285,,1,model_feature_importance
property_type_1,price_per_m2,catboost,9,supermarket_count_3km,2.479311566843002,0.024793115668430028,,1,model_feature_importance
property_type_1,price_per_m2,catboost,10,property_type_width_m,2.415397946076876,0.024153979460768766,,1,model_feature_importance
property_type_1,price_per_m2,catboost,11,width_m,2.4095570499391394,0.0240955704993914,,1,model_feature_importance
property_type_1,price_per_m2,catboost,12,property_type_length_m,2.3700815005125735,0.02370081500512574,,1,model_feature_importance
property_type_1,price_per_m2,catboost,13,num_bedrooms,2.3170867704606293,0.023170867704606298,,1,model_feature_importance
property_type_1,price_per_m2,catboost,14,distance_to_center_km,2.152114132602969,0.021521141326029697,,1,model_feature_importance
property_type_1,price_per_m2,catboost,15,nearest_marketplace_km,2.059593509593396,0.020595935095933965,,1,model_feature_importance
property_type_1,price_per_m2,catboost,16,nearest_bus_stop_km,1.9182085119764134,0.01918208511976414,,1,model_feature_importance
property_type_1,price_per_m2,catboost,17,nearest_mall_km,1.8396692003744635,0.01839669200374464,,1,model_feature_importance
property_type_1,price_per_m2,catboost,18,post_day_of_month,1.71022709165956,0.017102270916595604,,1,model_feature_importance
property_type_1,price_per_m2,catboost,19,nearest_school_km,1.5318214869556146,0.015318214869556151,,1,model_feature_importance
property_type_1,price_per_m2,catboost,20,nearest_supermarket_km,1.5158675565989264,0.015158675565989268,,1,model_feature_importance
property_type_1,price_per_m2,catboost,21,bus_stop_count_1km,1.51073450092364,0.015107345009236403,,1,model_feature_importance
property_type_1,price_per_m2,catboost,22,nearest_metro_km,1.4262051348698679,0.014262051348698682,,1,model_feature_importance
property_type_1,price_per_m2,catboost,23,nearest_hospital_km,1.3922056712082669,0.013922056712082673,,1,model_feature_importance
property_type_1,price_per_m2,catboost,24,lon,1.3909427460587704,0.013909427460587709,,1,model_feature_importance
property_type_1,price_per_m2,catboost,25,locality_cv_target_count,1.3377842521849819,0.013377842521849823,,1,model_feature_importance
property_type_1,price_per_m2,catboost,26,mall_count_3km,1.248832426040479,0.012488324260404794,,1,model_feature_importance
property_type_1,price_per_m2,catboost,27,locality_population_density,1.1539421866923627,0.01153942186692363,,1,model_feature_importance
property_type_1,price_per_m2,catboost,28,post_weekday,1.1222684517429213,0.011222684517429216,,1,model_feature_importance
property_type_1,price_per_m2,catboost,29,school_count_3km,1.1122713642570914,0.011122713642570918,,1,model_feature_importance
property_type_1,price_per_m2,catboost,30,property_type_distance_to_center_km,1.0823833137328946,0.01082383313732895,,1,model_feature_importance
property_type_1,price_per_m2,catboost,31,post_age_days,1.0746291929190699,0.010746291929190702,,1,model_feature_importance
property_type_1,price_per_m2,catboost,32,lat,1.0421765607113336,0.010421765607113338,,1,model_feature_importance
property_type_1,price_per_m2,catboost,33,locality_listing_count,0.9707758410737823,0.009707758410737826,,1,model_feature_importance
property_type_1,price_per_m2,catboost,34,property_type_locality_population_density,0.9115137073530448,0.009115137073530451,,1,model_feature_importance
property_type_1,price_per_m2,catboost,35,metro_count_5km,0.8202563574344679,0.00820256357434468,,1,model_feature_importance
property_type_1,price_per_m2,catboost,36,hospital_count_5km,0.7584528401725892,0.007584528401725894,,1,model_feature_importance
property_type_1,price_per_m2,catboost,37,marketplace_count_3km,0.7139205385865106,0.007139205385865108,,1,model_feature_importance
property_type_1,price_per_m2,catboost,38,locality,0.7103706480126498,0.007103706480126501,,91,model_feature_importance
property_type_1,price_per_m2,catboost,39,location_cluster_100,0.6654994406953544,0.0066549944069535455,,91,model_feature_importance
property_type_1,price_per_m2,catboost,40,post_month,0.5399176548305611,0.005399176548305612,,1,model_feature_importance
property_type_1,price_per_m2,catboost,41,kitchen_bin,0.46322064618301806,0.0046322064618301816,,1,model_feature_importance
property_type_1,price_per_m2,catboost,42,car_parking_bin,0.39943456896201274,0.003994345689620128,,1,model_feature_importance
property_type_1,price_per_m2,catboost,43,terrace_bin,0.38258706770232537,0.0038258706770232546,,1,model_feature_importance
property_type_1,price_per_m2,catboost,44,location_cluster_50,0.35193294156692145,0.0035193294156692155,,48,model_feature_importance
property_type_1,price_per_m2,catboost,45,location_cluster_20,0.29393320734641715,0.0029393320734641725,,20,model_feature_importance
property_type_1,price_per_m2,catboost,46,dining_room_bin,0.29390505419534385,0.0029390505419534395,,1,model_feature_importance
property_type_1,price_per_m2,catboost,47,post_is_weekend,0.05757800658712195,0.0005757800658712196,,1,model_feature_importance
property_type_1,price_per_m2,catboost,48,property_type,0.0,0.0,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,1,area_m2,3374.0,0.12496296296296296,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,2,road_width_m,1966.0,0.07281481481481482,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,3,num_floors,1669.0,0.061814814814814815,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,4,length_m,1489.0,0.05514814814814815,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,5,width_m,1466.0,0.054296296296296294,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,6,locality_cv_target_median,1251.0,0.04633333333333333,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,7,num_bedrooms,919.0,0.03403703703703704,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,8,nearest_marketplace_km,876.0,0.03244444444444444,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,9,nearest_school_km,783.0,0.029,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,10,lon,774.0,0.028666666666666667,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,11,nearest_hospital_km,772.0,0.028592592592592593,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,12,lat,705.0,0.026111111111111113,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,13,nearest_bus_stop_km,701.0,0.025962962962962962,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,14,nearest_supermarket_km,655.0,0.024259259259259258,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,15,nearest_mall_km,622.0,0.023037037037037036,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,16,bus_stop_count_1km,600.0,0.022222222222222223,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,17,distance_to_center_km,584.0,0.02162962962962963,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,18,property_type_area_m2,561.0,0.020777777777777777,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,19,school_count_3km,529.0,0.019592592592592592,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,20,location_cluster_100,492.0,0.018222222222222223,,91,model_feature_importance
property_type_1,price_per_m2,lightgbm,21,nearest_metro_km,470.0,0.017407407407407406,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,22,post_day_of_month,436.0,0.016148148148148148,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,23,supermarket_count_3km,419.0,0.015518518518518518,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,24,post_age_days,418.0,0.015481481481481481,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,25,locality_population_density,371.0,0.01374074074074074,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,26,locality_listing_count,366.0,0.013555555555555555,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,27,locality,362.0,0.013407407407407408,,91,model_feature_importance
property_type_1,price_per_m2,lightgbm,28,locality_cv_target_count,350.0,0.012962962962962963,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,29,post_weekday,341.0,0.01262962962962963,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,30,hospital_count_5km,316.0,0.011703703703703704,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,31,property_type_road_width_m,281.0,0.010407407407407407,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,32,marketplace_count_3km,270.0,0.01,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,33,property_type_num_floors,268.0,0.009925925925925927,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,34,property_type_length_m,246.0,0.009111111111111111,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,35,property_type_width_m,220.0,0.008148148148148147,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,36,location_cluster_50,169.0,0.0062592592592592596,,48,model_feature_importance
property_type_1,price_per_m2,lightgbm,37,location_cluster_20,167.0,0.006185185185185185,,20,model_feature_importance
property_type_1,price_per_m2,lightgbm,38,metro_count_5km,136.0,0.005037037037037037,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,39,mall_count_3km,124.0,0.0045925925925925926,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,40,car_parking_bin,111.0,0.004111111111111111,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,41,dining_room_bin,109.0,0.004037037037037037,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,42,property_type_distance_to_center_km,95.0,0.0035185185185185185,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,43,kitchen_bin,61.0,0.0022592592592592595,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,44,property_type_locality_population_density,56.0,0.002074074074074074,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,45,terrace_bin,29.0,0.001074074074074074,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,46,post_month,12.0,0.00044444444444444447,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,47,post_is_weekend,9.0,0.0003333333333333333,,1,model_feature_importance
property_type_1,price_per_m2,lightgbm,48,property_type,0.0,0.0,,1,model_feature_importance
property_type_1,price_vnd,catboost,1,area_m2,19.197553487209806,0.19197553487209829,,1,model_feature_importance
property_type_1,price_vnd,catboost,2,property_type_area_m2,15.73409055343657,0.1573409055343659,,1,model_feature_importance
property_type_1,price_vnd,catboost,3,locality_cv_target_median,8.233193596723538,0.08233193596723548,,1,model_feature_importance
property_type_1,price_vnd,catboost,4,property_type_road_width_m,6.343894122351788,0.06343894122351795,,1,model_feature_importance
property_type_1,price_vnd,catboost,5,road_width_m,5.124563168856184,0.0512456316885619,,1,model_feature_importance
property_type_1,price_vnd,catboost,6,property_type_width_m,2.8870188175605946,0.02887018817560598,,1,model_feature_importance
property_type_1,price_vnd,catboost,7,width_m,2.852019266327751,0.02852019266327754,,1,model_feature_importance
property_type_1,price_vnd,catboost,8,num_bedrooms,2.2459259171465527,0.022459259171465552,,1,model_feature_importance
property_type_1,price_vnd,catboost,9,property_type_distance_to_center_km,2.0170450020547435,0.02017045002054746,,1,model_feature_importance
property_type_1,price_vnd,catboost,10,num_floors,2.0036493800533948,0.02003649380053397,,1,model_feature_importance
property_type_1,price_vnd,catboost,11,property_type_num_floors,2.000490762597211,0.02000490762597213,,1,model_feature_importance
property_type_1,price_vnd,catboost,12,property_type_length_m,1.8238215238515432,0.018238215238515453,,1,model_feature_importance
property_type_1,price_vnd,catboost,13,length_m,1.7630400552985785,0.017630400552985804,,1,model_feature_importance
property_type_1,price_vnd,catboost,14,nearest_mall_km,1.4915351267015142,0.014915351267015159,,1,model_feature_importance
property_type_1,price_vnd,catboost,15,locality_population_density,1.4201272096158348,0.014201272096158365,,1,model_feature_importance
property_type_1,price_vnd,catboost,16,mall_count_3km,1.3942845754916502,0.013942845754916517,,1,model_feature_importance
property_type_1,price_vnd,catboost,17,nearest_marketplace_km,1.3494893468669509,0.013494893468669524,,1,model_feature_importance
property_type_1,price_vnd,catboost,18,distance_to_center_km,1.3299725950634884,0.013299725950634899,,1,model_feature_importance
property_type_1,price_vnd,catboost,19,metro_count_5km,1.3005162001261394,0.01300516200126141,,1,model_feature_importance
property_type_1,price_vnd,catboost,20,supermarket_count_3km,1.2701611321709712,0.012701611321709726,,1,model_feature_importance
property_type_1,price_vnd,catboost,21,locality_listing_count,1.1774727397733553,0.011774727397733567,,1,model_feature_importance
property_type_1,price_vnd,catboost,22,locality_cv_target_count,1.0972703428388542,0.010972703428388554,,1,model_feature_importance
property_type_1,price_vnd,catboost,23,nearest_school_km,1.0970885796477783,0.010970885796477795,,1,model_feature_importance
property_type_1,price_vnd,catboost,24,nearest_bus_stop_km,1.0581092929493747,0.01058109292949376,,1,model_feature_importance
property_type_1,price_vnd,catboost,25,nearest_metro_km,1.010865891132526,0.01010865891132527,,1,model_feature_importance
property_type_1,price_vnd,catboost,26,post_day_of_month,1.0078905394133386,0.010078905394133397,,1,model_feature_importance
property_type_1,price_vnd,catboost,27,nearest_supermarket_km,0.9801070922029446,0.009801070922029457,,1,model_feature_importance
property_type_1,price_vnd,catboost,28,nearest_hospital_km,0.9586373478098437,0.009586373478098447,,1,model_feature_importance
property_type_1,price_vnd,catboost,29,bus_stop_count_1km,0.9368209755932406,0.009368209755932416,,1,model_feature_importance
property_type_1,price_vnd,catboost,30,school_count_3km,0.9322373181360212,0.009322373181360222,,1,model_feature_importance
property_type_1,price_vnd,catboost,31,lon,0.8419000868381454,0.008419000868381463,,1,model_feature_importance
property_type_1,price_vnd,catboost,32,post_weekday,0.8218537118170007,0.008218537118170017,,1,model_feature_importance
property_type_1,price_vnd,catboost,33,locality,0.714294561111245,0.007142945611112458,,91,model_feature_importance
property_type_1,price_vnd,catboost,34,post_age_days,0.6957165666610035,0.006957165666610043,,1,model_feature_importance
property_type_1,price_vnd,catboost,35,hospital_count_5km,0.6721724016896381,0.006721724016896389,,1,model_feature_importance
property_type_1,price_vnd,catboost,36,marketplace_count_3km,0.6627825220017822,0.00662782522001783,,1,model_feature_importance
property_type_1,price_vnd,catboost,37,property_type_locality_population_density,0.6482460861808553,0.006482460861808561,,1,model_feature_importance
property_type_1,price_vnd,catboost,38,lat,0.6463877533660645,0.006463877533660652,,1,model_feature_importance
property_type_1,price_vnd,catboost,39,location_cluster_100,0.4457600060909137,0.004457600060909142,,91,model_feature_importance
property_type_1,price_vnd,catboost,40,kitchen_bin,0.3872312011127847,0.0038723120111278514,,1,model_feature_importance
property_type_1,price_vnd,catboost,41,post_month,0.35118371201940934,0.0035118371201940976,,1,model_feature_importance
property_type_1,price_vnd,catboost,42,location_cluster_20,0.3268970904753637,0.0032689709047536404,,20,model_feature_importance
property_type_1,price_vnd,catboost,43,location_cluster_50,0.25641233805108293,0.0025641233805108322,,48,model_feature_importance
property_type_1,price_vnd,catboost,44,terrace_bin,0.1724775856672969,0.001724775856672971,,1,model_feature_importance
property_type_1,price_vnd,catboost,45,dining_room_bin,0.1537590875266804,0.0015375908752668058,,1,model_feature_importance
property_type_1,price_vnd,catboost,46,car_parking_bin,0.1409227100861315,0.0014092271008613166,,1,model_feature_importance
property_type_1,price_vnd,catboost,47,post_is_weekend,0.02311062030240691,0.00023110620302406936,,1,model_feature_importance
property_type_1,price_vnd,catboost,48,property_type,0.0,0.0,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,1,area_m2,2994.0,0.11088888888888888,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,2,width_m,1699.0,0.06292592592592593,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,3,road_width_m,1682.0,0.062296296296296294,,1,model_feature_importance
property_type_1,price_vnd,lightgbm,4,num_floors,1386.0,0.051333333333333335,,1,model_feature_importance
