"link","title","post_day","street","old_address","locality","region","listing_id","direction","listing_type","property_type","legal_status","num_floors","num_bedrooms","road_width_m","width_m","length_m","price_vnd","area_m2","description","dining_room_bin","kitchen_bin","terrace_bin","car_parking_bin","owner_listing_bin","locality_square","locality_population_density","lat","lon","matched_address","distance_to_center_km","nearest_school_km","school_count_3km","nearest_hospital_km","hospital_count_5km","nearest_marketplace_km","marketplace_count_3km","nearest_supermarket_km","supermarket_count_3km","nearest_mall_km","mall_count_3km","nearest_bus_stop_km","bus_stop_count_1km","nearest_metro_km","metro_count_5km"
"https://alonhadat.com.vn/ban-nha-hxt-tranh-lac-long-quan-ngang-7m-kd-phuong-bay-hien-gia-15-ty-18896814.html","Bán nhà HXT tránh, Lạc Long Quân, ngang 7m, KD, phường Bảy Hiền, giá 15 tỷ","2026-07-23","đường lạc long quân","Đường Lạc Long Quân, Phường Bảy Hiền, Quận Tân Bình, Hồ Chí Minh (cũ)","phường bảy hiền","hồ chí minh","18896814","unknown","can_ban","nha_trong_hem","so_hong_so_do","3","8","10.0","7.0","17.0","15000000000.0","112.0","Bán nhà HXT tránh, Lạc Long Quân, ngang 7m, KD, phường Bảy Hiền, giá 15 tỷ + Nhà hẻm xe tải tránh, khu kinh doanh sầm uất. + Phù hợp mở showroom, văn phòng, spa, căn hộ dịch vụ… + Đường Lạc Long Quân, phường 11, Quận Tân Bình, sát khu Bàu Cát, kế Hồng Lạc, Đồng Đen, ra Trường Chinh,... đi đâu cũng tiện lợi. + Đường Lạc Long Quân, phường 11, Quận Tân Bình, gần Quận 10, Tân Phú, Gò Vấp, Phú Nhuận,... đi quận nào cũng gần. + Giá 15 tỷ, còn thương lượng, mua để ở, cho thuê có thu nhập,... + Lên hệ Trịnh Lực; đi xem nhà cảm ơn nhiều.","0","0","0","0","0","2,86","46.242","10.7788588","106.6488503","Cache: Street: đường lạc long quân, phường bảy hiền, hồ chí minh","5.696722823401805","0.212954621908231","186","0.636116339121298","71","0.208622585395322","35","0.995427993187241","28","2.44364956298885","5","0.139666595284274","39","","0"
"https://alonhadat.com.vn/-nha-dep-full-noi-that-2806-huynh-tan-phat-nha-be--17966781.html","🏡 NHÀ ĐẸP – FULL NỘI THẤT – 2806 HUỲNH TẤN PHÁT, NHÀ BÈ 🏡","2026-07-23","đường huỳnh tấn phát","Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh (cũ)","xã nhà bè","hồ chí minh","17966781","unknown","can_ban","nha_trong_hem","unknown","1","2","3.0","","","1700000000.0","56.0","🏡 NHÀ ĐẸP – FULL NỘI THẤT – 2806 HUỲNH TẤN PHÁT, NHÀ BÈ 🏡 ✨ Căn nhà phù hợp ở ngay, tặng trọn bộ nội thất cao cấp, khách mua chỉ việc xách vali vào ở. 🎁 Nội thất tặng kèm: TV 55 inch, tủ lạnh Toshiba 280L, máy giặt, sofa, trang bị đầy đủ đúng như hình 📐 Diện tích: 4.2m x 13.5m • DTSD: 56.5m² 🏠 Kết cấu: 1 trệt 🛏 Công năng: 2 phòng ngủ, 1 WC, phòng khách, bếp, sân trước rộng thoáng 📍 Vị trí: Khu dân cư hiện hữu, hàng xóm thân thiện Hẻm 2.5–3m, xe máy di chuyển thuận tiện Gần chợ, trường học, siêu thị – đầy đủ tiện ích 📜 Pháp lý: Sổ hồng riêng – mua bán sang tên hoặc ủy quyền toàn quyền kèm di chúc 💰 Giá bán: 1.7tỷ (còn thương lượng)","0","0","0","0","0","37,10","4.219","10.6937641","106.7377838","Cache: Street: đường huỳnh tấn phát, xã nhà bè, hồ chí minh","10.04199358661735","0.477708217019392","17","3.54138846103696","9","0.98653369466316","1","2.04450597142196","3","4.42072424923446","0","0.298769102480201","13","","0"
"https://alonhadat.com.vn/khong-cho-nao-che-hiem-ban-nha-nguyen-thi-minh-khai-quan-1-gia-5-27ty-90-1m2-5-3x17m--18930185.html","KHÔNG CHỖ NÀO CHÊ , HIẾM BÁN NHÀ NGUYỄN THỊ MINH KHAI,QUẬN 1 - GIÁ:5.27TỶ/90,1m2(5,3x17m)","2026-07-23","đường nguyễn thị minh khai","Đường Nguyễn Thị Minh Khai, Phường Bến Nghé, Quận 1, Hồ Chí Minh (cũ)","phường sài gòn","hồ chí minh","18930185","unknown","can_ban","nha_trong_hem","so_hong_so_do","4","5","8.0","5.3","17.0","5270000000.0","90.0","KHÔNG CHỖ NÀO CHÊ , HIẾM BÁN NHÀ NGUYỄN THỊ MINH KHAI,QUẬN 1 - Giá : 5 tỷ 270 triệu ( bớt lộc ) - Diện tích : 90,1m2 ( 5,3x17m) - Kết cấu: 4 tầng – 5 phòng ngủ, 6 WC. - Đường nhựa 8m , ô tô tránh nhau. - Thiết kế theo phong cách Modern Luxury với trần cao, thông tầng và giếng trời lớn, mang đến không gian luôn ngập tràn ánh sáng tự nhiên. Cầu thang xương cá kết hợp lan can kính tạo điểm nhấn sang trọng, tinh tế - Sân thượng rộng, thoáng mát, thích hợp làm khu vườn thư giãn hoặc BBQ cuối tuần. Nội thất cao cấp, bếp hiện đại, phòng tắm kính sang trọng – chỉ cần xách vali vào ở. - Sổ Sẵn , hoàn công đầy đủ - Liên hệ xem nhà :","1","1","1","1","0","3,04","15.468","10.7872801","106.7021926","Cache: Street: đường nguyễn thị minh khai, phường sài gòn, hồ chí minh","1.1568456560262879","0.110611022205523","121","0.551372682269943","65","0.702772350592601","23","0.179449207653022","102","1.47524916123176","15","0.011173588795822","70","0.905941896624992","7"
"https://alonhadat.com.vn/chinh-chu-ky-gui-ban-gap-nha-huynh-van-banh-phu-nhuan-gia-4-27ty-72m2-4x16m--18930086.html","CHÍNH CHỦ KÝ GỬI BÁN GẤP NHÀ HUỲNH VĂN BÁNH,PHÚ NHUẬN - GIÁ:4.27TỶ/72m2(4x16m)","2026-07-23","đường huỳnh văn bánh","Đường Huỳnh Văn Bánh, Phường 15, Quận Phú Nhuận, Hồ Chí Minh (cũ)","phường cầu kiệu","hồ chí minh","18930086","unknown","can_ban","nha_trong_hem","unknown","2","4","6.0","4.0","16.0","4270000000.0","72.0","CHÍNH CHỦ KÝ GỬI BÁN GẤP NHÀ HUỲNH VĂN BÁNH,PHÚ NHUẬN - Diện tích : 72m2(4x16m) - 1 Trệt - 1 lửng - 2 lầu sân thượng 4PN 5 NVS - ĐƯỜNG 6M RỘNG RÃI THOÁNG MÁT,XUNG TIỆN ÍCH ĐẦY ĐỦ,AN NINH HIỆN ĐẠI “TRẢ TRƯỚC 50TRIỆU”NHẬN NGAY SHR NGÂN HÀNG CHO VAY 70% GIÁ TRỊ NHÀ LÃI SUẤT CỰC THẤP LIÊN HỆ NGAY :","1","1","1","1","0","1,23","50.946","10.795618","106.6811892","Cache: Street: đường huỳnh văn bánh, phường cầu kiệu, hồ chí minh","2.9889395741888465","0.103392301266563","155","0.557608437648204","79","0.251848711409565","23","0.508631402875311","64","2.13830762011198","6","0.164534719306122","42","3.20366627822804","5"
"https://alonhadat.com.vn/nha-dep-cu-xa-lu-gia-quan-11-gia-3-68ty-60-2m2-4-3x14m--18929847.html","NHÀ ĐẸP CƯ XÁ LỮ GIA , QUẬN 11-GIÁ:3.68TỶ/60,2m2 ( 4,3x14m)","2026-07-23","đường cư xá lữ gia","Đường Cư Xá Lữ Gia, Phường Phú Thọ, Quận 11, Hồ Chí Minh (cũ)","phường phú thọ","hồ chí minh","18929847","unknown","can_ban","nha_trong_hem","so_hong_so_do","2","3","6.0","4.3","14.0","3680000000.0","60.0","NHÀ ĐẸP CƯ XÁ LỮ GIA , QUẬN 11 GIẢM SÂU CHỐT LIỀN TRONG THÁNG - Giá : 3 tỷ 680 triệu ( bớt lộc ) - Diện tích : 60,2m2(4,3x14m) - Giáp 10 ngay Đại Học Bách Khoa, hẻm xe hơi, khu dân trí, thuận tiện di chuyển. - 1 trệt 2 lầu , Sân Thượng, nhà mới đẹp. - 3 phòng ngủ rộng rãi, có thể cải tạo thêm phòng, 3 nhà vệ sinh. - Sổ hồng riêng, pháp lý chuẩn, công chứng ngay. - Đặc biệt: Chủ nhà tặng toàn bộ nội thất - Chuyên làm giấy tờ pháp lý nhà đất và hỗ trợ vay ngân hàng - Liên Hệ : xem nhà","1","1","1","1","0","1,37","47.715","10.7715241","106.6558031","Cache: Street: đường cư xá lữ gia, phường phú thọ, hồ chí minh","4.96795958829929","0.180951791929574","217","0.416909104822045","76","0.907591972433718","53","0.316761522902571","43","1.50860264303071","7","0.141375680709157","54","4.60275919619786","2"
"https://alonhadat.com.vn/nha-1-truong-dinh-hoi-q8-1tret-3lau-shr-san-hd-thue-dai-han-10tr-thang-gia-chi-6-13-ty-18929464.html","Nhà 1/Trương Đình Hội,Q8.1trệt 3lầu,shr,sẵn hđ thuê dài hạn 10tr/tháng,giá chỉ 6.13 tỷ","2026-07-23","đường trương đình hội","Đường Trương Đình Hội, Phường 16, Quận 8, Hồ Chí Minh (cũ)","phường phú định","hồ chí minh","18929464","unknown","can_ban","nha_trong_hem","so_hong_so_do","4","5","6.0","3.7","12.5","6130000000.0","46.0","🏡 NHÀ ĐẸP QUẬN 8 – DÒNG TIỀN SẴN 📍 Vị trí đẹp: Ngay 1 sẹc đường Trương Đình Hội, Quận 8, thuận tiện di chuyển. * Với Diện tích: 46m² * Kết cấu: 1 trệt, 3 lầu, sân thượng * Công năng: 5 phòng ngủ – 4 WC * Sổ hồng riêng, pháp lý chuẩn * Công chứng sang tên ngay 💰 Đặc biệt: Nhà đang có hợp đồng cho thuê 10 triệu/tháng, phù hợp vừa đầu tư tạo dòng tiền, vừa giữ tài sản tăng giá. 🔥 Giá chỉ: 6 tỷ 130 triệu – Gặp chính chủ để thương lượng trực tiếp. 📞 Liên hệ ngay để xem nhà thực tế và chốt giá tốt. 👉 Những căn nhà vừa có dòng tiền, vừa pháp lý rõ ràng với mức giá này không có nhiều trên thị trường!","1","1","1","1","0","5,85","25.708","10.7181265","106.6223149","API: Street: đường trương đình hội, phường phú định, hồ chí minh","10.777231778082973","0.263907352893757","35","1.90417551195445","9","0.20980425349812","20","1.29652223140256","4","2.946076422728","1","0.0447217445430165","35","","0"
"https://alonhadat.com.vn/can-nhuong-lai-sieu-pham-hem-7m-nguyen-thi-xieu-quan-7-dt-hon-68m2-gia-3-ty-290-con-tl-18929346.html","Cần nhượng lại Siêu phẩm Hẻm 7m Nguyễn Thị Xiếu, Quận 7 (DT hơn 68m2). Giá 3 Tỷ 290 còn TL","2026-07-23","đường nguyễn thị xiếu","Đường Nguyễn Thị Xiếu, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh (cũ)","phường tân thuận","hồ chí minh","18929346","dong_bac","can_ban","nha_trong_hem","so_hong_so_do","2","3","7.0","4.5","15.1","3290000000.0","68.0","Chú Long chính chủ cần gửi bán nhà hẻm xe hơi Nguyễn Thị Xiếu, Tân Thuận Tây, Q7 gần cầu Tân Thuận 2 - Giá: 3 Tỷ 290 (giá TL) - Diện tích: 68m2 (4,5x15,1) - Kết cấu: 1 trệt 2 lầu có sân thượng, 3 phòng ngủ 3 nhà vệ sinh - Nhà sổ hồng riêng pháp lý chuẩn có thể sang tên ngay","1","1","0","1","0","10,16","14.576","10.7529557","106.7209951","API: Street: đường nguyễn thị xiếu, phường tân thuận, hồ chí minh","3.441720509114315","0.139338972579173","63","1.0836687821017","37","0.501675377409715","11","0.987260342320809","27","1.51652369624915","4","0.0356187257297557","28","3.32239605355936","4"
"https://alonhadat.com.vn/hxh-phu-tho-hoa-nha-3-tang-8pn-thu-nhap-35-40-trieu-thang-chi-9-ty-18869063.html","HXH - Phú Thọ Hòa – Nhà 3 Tầng 4.5 x 19m - 86m2, Thu Nhập 35–40 Triệu/Tháng – Chỉ hơn 8 Tỷ","2026-07-23","đường phú thọ hòa","Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, Hồ Chí Minh (cũ)","phường phú thọ hòa","hồ chí minh","18869063","unknown","can_ban","nha_trong_hem","so_hong_so_do","3","8","6.0","4.5","19.0","8900000000.0","85.0","HXH - Phú Thọ Hòa – Nhà 3 Tầng 8PN, Thu Nhập 35–40 Triệu/Tháng – Chỉ hơn 8 Tỷ * Diện tích: 4.5 x 19m (85m²), nở hậu đẹp. * Kết cấu: 1 trệt 2 lầu, 8 phòng ngủ, 8 WC. * Phù hợp vừa ở vừa khai thác cho thuê, thu nhập khoảng 35–40 triệu/tháng. * Hẻm xe hơi thông thoáng, xe tải nhỏ đậu cửa. * Vị trí gần Lũy Bán Bích, chợ Phú Thọ Hòa","0","0","0","0","0","3,02","46.502","10.787491","106.6301863","Cache: Address: đường phú thọ hòa, phường phú thọ hòa, quận tân phú, hồ chí minh","7.8219717532425275","0.119801214052008","126","1.35644439613699","36","0.638465632425678","20","0.283055770479084","27","2.12082564070215","3","0.0867377739580452","48","","0"
"https://alonhadat.com.vn/-o-to-ngu-nha-le-quang-dinh-binh-thanh-gan-ba-chieu-4-tang-70m2-18915772.html","🔥 Ô tô ngủ nhà - Lê Quang Định, Bình Thạnh - Gần Bà Chiểu - 4 Tầng 70m2","2026-07-22","đường lê quang định","Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, Hồ Chí Minh (cũ)","phường gia định","hồ chí minh","18915772","unknown","can_ban","nha_trong_hem","so_hong_so_do","4","4","5.0","4.2","16.0","13600000000.0","70.0","💎Cư Nhà Thật💎 Ô tô ngủ nhà - Lê Quang Định, Bình Thạnh - Gần Bà Chiểu - 4 Tầng 70m2 - Chỉ 13.6 t.ỷ còn TL + Diện Tích : 4.2m x 16m ( Nở Hậu 6.56m ) 70m2 + Kết Cấu : 4 Tầng Sân Thượng , 4 Phòng Ngủ ( Có Phòng Dưới Trệt ) , 5 Toilet , Gara Oto , Bếp , Phòng Thờ , Phòng Khách + Vị Trí : Trung Tâm Bình Thạnh , Hẻm Oto 7 Chỗ Vào Nhà , Khu Vực Cực Kỳ An Ninh Dân Trí Sạch sẽ , Gần Bệnh Viện Gia Định , Chợ Bà Chiểu , Chợ Cây Quéo , Trường Học Các Cấp… + SHR Hoàn Công Đủ Nằm Nhà Mời liên hệ ngay em hẹn lịch đi xem nhà trực tiếp","0","0","0","0","0","2,76","45.633","10.8097929","106.6921231","Cache: Street: đường lê quang định, phường gia định, hồ chí minh","3.762874768195117","0.471998025756524","116","0.58249236324604","46","0.387785963195596","15","0.322663721597568","54","2.17554660739305","6","0.0569534253914734","47","2.97455685664012","6"
"https://alonhadat.com.vn/ban-nha-3-tang-ngang-khung-5m-no-hau-tai-loc-pham-the-hien-quan-8-gia-chi-4-9-ty-tl-18921453.html","BÁN NHÀ 3 TẦNG NGANG KHỦNG 5M – NỞ HẬU TÀI LỘC – PHẠM THẾ HIỂN QUẬN 8 – GIÁ CHỈ 4.9 TỶ TL","2026-07-23","đường phạm thế hiển","Đường Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh (cũ)","phường bình đông","hồ chí minh","18921453","unknown","can_ban","nha_trong_hem","so_hong_so_do","2","4","4.0","5.0","7.5","4900000000.0","37.0","+ Chủ nhà cần vốn kinh doanh nên mong muốn chuyển nhượng căn nhà hẻm an ninh tại đường Phạm Thế Hiển, quận 8, TP. Hồ Chí Minh. + Ưu điểm khu vực dân cư hiện hữu, yên tĩnh. Kết nối cực nhanh sang Quận 5, quận 6 và Bình Chánh… + Trước nhà có sân rộng 3,5m có thể trồng cây kiểng, rau xanh… Không gian sống thoáng đãng, mát mẻ. + Nhà ngang 5m, nở hậu tài lộc 5,2m. Kết cấu chắc chắn 3 tầng, đã hoàn công đủ. + Công năng gồm: phòng khách + phòng bếp + 4PN + 3WC, ban công thoáng mát. Nhà đẹp, ở ngay, không cần sữa chữa. + Thích hợp cho gia đình đông người định cư lâu dài hoặc đầu tư cho thuê giữ tiền. + Liên hệ ngay em Thơ Stella để xem nhà trực tiếp và thương lượng giá tốt.","0","0","0","0","0","8,93","17.419","10.7317497","106.6411046","Cache: Street: đường phạm thế hiển, phường bình đông, hồ chí minh","8.22902867929692","0.367950109928311","91","1.78465844083539","39","0.366433664312371","25","1.59819988101044","9","1.53936819403544","2","0.0263962665257618","25","","0"
"https://alonhadat.com.vn/ban-nha-giap-khu-ten-lua-duong-chien-luoc-4-5x12-2-tang-nhinh-5-ty-18930059.html","Bán Nhà Giáp Khu Tên Lữa - Đường Chiến Lược - 4,5x12 - 2 Tầng - Nhỉnh 5 Tỷ","2026-07-23","đường chiến lược","Đường Chiến Lược, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)","phường bình trị đông","hồ chí minh","18930059","unknown","can_ban","nha_trong_hem","so_hong_so_do","1","3","4.0","4.5","12.0","5370000000.0","49.0","BÁN NHÀ MỚI – CHIẾN LƯỢC, BÌNH TÂN - KẾ BÊN KHU TÊN LỬA - GIÁP Q.6 🏡 DT: 4,5m x 12m Kết Cấu : 1 trệt 1 lầu, 2PN, 3WC, sân thượng. Hẻm 5m, xe hơi tới cửa. 📍 Sát Khu Tên Lửa, giáp Quận 6, Quận 11, Quận 5. Gần AEON Bình Tân, chợ Bà Hom, bệnh viện, trường học. ✅ Nhà mới xây, dọn vào ở ngay. ✅ Bao hoàn công, ra sổ mới khoảng 45 ngày. Sổ hồng chính chủ , Công chứng nhanh.! 💰 Giá chỉ: 5,37 tỷ (thương lượng) Xem nhà và biết thông tin chi tiết liện hệ : Tấn Đạt","1","1","1","0","0","7,15","23.097","10.7615181","106.6109419","Cache: Address: đường chiến lược, phường bình trị đông, quận bình tân, hồ chí minh","9.984901099708178","0.646215636552029","62","0.904370827936585","14","0.290342984552408","15","0.733140258699714","27","2.08402384057875","1","0.130565423283338","44","","0"
"https://alonhadat.com.vn/sieu-vi-tri-cach-rach-xuyen-tam-dang-thuy-tram-1-can-5x20m-15-9-ty-18929933.html","SIÊU VỊ TRÍ CÁCH RẠCH XUYÊN TÂM ĐẶNG THÙY TRÂM 1 CĂN 5X20M 15.9 TỶ","2026-07-23","đường đặng thuỳ trâm","Đường Đặng Thuỳ Trâm, Phường 13, Quận Bình Thạnh, Hồ Chí Minh (cũ)","phường bình lợi trung","hồ chí minh","18929933","unknown","can_ban","nha_trong_hem","so_hong_so_do","1","1","8.0","5.0","20.0","15900000000.0","100.0","Bán nhà đường Đặng Thùy Trâm Bình Thạnh Cách đường Rạch Xuyên Tâm thuộc Đặng Thùy Trâm 1 căn nhà Cách cổng ĐH Văn Lang 65m Đường trước nhà lòng đường rộng 8m có vỉa hè 2 bên đường mỗi bên 3m Toàn bộ khu vực Đặng Thùy Trâm đang dần hoàn thiện: nâng đường, cải tạo kênh, làm đường 2 bên ven kênh tương tự đường Trường Sa Hoàng Sa dọc kênh Nhiêu Lộc Khu vực gần như có hạ tầng ổn định nhất thành phố, quy hoạch vuông vức Gần trường Đại học, thuận tiện di chuyển ra sân bay, về trung tâm Thành Phố Diện tích rất hiếm có vuông vức 5x20m công nhận đủ Quanh khu vực không còn ai bán vì nhu cầu còn cao và tiềm năng tương lai gần rất lớn Phù hợp xây mới Hầm 5 tầng, cách 3 căn đã có nhà xây hầm và đã được hoàn công Pháp lý: đầy đủ, rõ ràng, mua bán ngay Giá bán: 15.9 tỷ Liên hệ xem nhà: Hóa Hutech (Kaoru)","0","0","0","0","0","3,89","29.851","10.8267759","106.7019635","Cache: Address: đường đặng thuỳ trâm, phường 13, quận bình thạnh, hồ chí minh","5.518162999413561","0.322984461461336","52","1.78723452765528","23","0.686384698221988","8","0.744114183575428","26","2.14288950939982","6","0.221641107003845","25","3.70683554254556","4"
"https://alonhadat.com.vn/tim-chu-moi-ban-nha-duong-tran-hung-dao-p2-quan-5-gia-4ty670-76-5m2-shr--18929652.html","Tìm Chủ Mới Bán Nhà Đường Trần Hưng Đạo,P2,Quận 5.Giá 4tỷ670/76,5m2.SHR.","2026-07-23","đường trần hưng đạo","Đường Trần Hưng Đạo, Phường 2, Quận 5, Hồ Chí Minh (cũ)","phường chợ quán","hồ chí minh","18929652","unknown","can_ban","nha_trong_hem","so_hong_so_do","3","4","5.0","5.0","15.0","4670000000.0","76.0","Kẹt Vốn Làm Ăn Cô Chú Chủ Nhà Cần Tìm Chủ Mới Bán Nhà Đường Trần Hưng Đạo,P2,Quận 5.Giá 4tỷ670.Sổ Sẵn. -Diện tích hoàn công đủ 76,5m2 (Ngang 5m Dài 15,3m). Vuông vức -Vị trí thuận tiện kinh doanh gần chợ, bệnh viện, trường học,... cách quận 1 chỉ vải phút di chuyển -Kết cấu :1 Trệt ,3Lầu, Sân Thượng, Phòng Khách, Phòng Bếp, Phòng Thờ, 4PN, 6WC. -Sổ sẵn hoàn công đầy đủ. Hổ trợ ngân hàng 70% Liên hệ tôi để xem nhà .","1","1","1","1","0","1,28","49.645","10.756167","106.6844352","Cache: Address: đường trần hưng đạo, phường 2, quận 5, hồ chí minh","2.9158678573551113","0.181869644938339","173","0.468363776656524","84","0.161375811003761","44","0.578867610379795","89","0.929065544997658","21","0.0126205689583263","62","2.19925940132709","3"
