,direction,property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,owner_listing_bin,locality_square,locality_population_density,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km,post_day_year,post_day_month,post_day_day
644,unknown,1,so_hong_so_do,2.0,4.0,20.0,4.2,20.5,86.0,0,0,0,0,0,3.02,46.502,7.491990724545586,0.5437001786480844,138.0,1.043868170816649,45.0,0.7408236185827164,27.0,0.4174937262587679,30.0,2.7826861671501675,1.0,0.2677999609885199,43.0,,0.0,2026,6,10
645,unknown,1,so_hong_so_do,3.0,3.0,14.0,5.0,20.0,100.0,0,0,0,0,0,3.95,18.384,9.437312222337708,0.1156142002452594,79.0,1.182567249656402,12.0,0.7911228419865303,7.0,1.042429527974456,16.0,1.4357153886046683,1.0,0.0490866444386959,28.0,,0.0,2026,6,10
646,unknown,1,so_hong_so_do,5.0,7.0,30.0,4.5,15.0,55.0,1,1,1,1,0,3.89,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,2026,6,10
647,unknown,1,so_hong_so_do,4.0,7.0,16.0,4.2,21.0,89.0,1,1,1,1,0,3.32,38.042,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,2026,6,10
648,unknown,1,unknown,2.0,2.0,40.0,5.4,16.0,81.0,1,1,1,1,0,1.23,50.946,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,2026,6,10
649,unknown,1,unknown,4.0,5.0,30.0,4.2,15.5,66.0,1,1,1,1,0,1.85,38.809,0.9030639858522528,0.1764317325313514,146.0,0.3786499075275946,88.0,0.3340491056014009,40.0,0.0243052720372051,101.0,0.3829654363777388,19.0,0.0311660268603045,104.0,0.1703670445237422,5.0,2026,6,10
650,unknown,1,so_hong_so_do,4.0,4.0,6.0,4.0,17.0,68.0,1,1,1,1,0,34.29,1.548,0.6718469751463573,0.0887871943192334,137.0,0.1184951327496108,88.0,0.2517907286992314,36.0,0.2131243349524111,92.0,0.2117335963123902,17.0,0.018911755900572,105.0,0.1921117037154216,6.0,2026,6,10
651,unknown,1,so_hong_so_do,4.0,4.0,12.0,5.0,21.0,105.0,1,1,1,1,0,16.51,12.613,12.748844955491514,0.2609978930055026,33.0,0.4285147574934188,10.0,0.6784635074841192,4.0,1.2385009323077854,6.0,0.4783697283733804,1.0,0.1335937074984079,33.0,1.47477409146557,6.0,2026,6,10
652,unknown,1,so_hong_so_do,4.0,5.0,10.0,4.83045891539648,14.491376746189438,70.0,1,1,1,1,0,8.47,22.19,10.933352980757276,0.485658318154078,54.0,0.7107823384489044,8.0,2.295032649530436,5.0,1.4074912071012553,11.0,1.5428753503668942,1.0,0.6283008385963313,8.0,,0.0,2026,6,10
653,unknown,1,so_hong_so_do,8.0,25.0,10.0,10.0,20.0,200.0,1,1,1,1,0,3.23,34.52,7.067045022908887,0.964922530872876,59.0,1.1287953025345878,17.0,0.5448243369580358,5.0,0.9025137244840112,8.0,0.7958655282815558,6.0,0.0269244935107706,44.0,,0.0,2026,6,10
654,unknown,1,so_hong_so_do,2.0,2.0,50.0,12.0,22.0,245.0,1,1,1,1,0,2.76,45.633,2.1822596604592133,0.1711869088091718,99.0,1.4231773041651654,47.0,0.3601758043190207,17.0,0.3160654149244814,56.0,2.343508123557825,12.0,0.0265506988051478,43.0,0.6903391017798891,7.0,2026,6,10
655,unknown,1,unknown,6.0,12.0,30.0,4.0,20.0,80.0,0,0,0,0,0,3.32,38.042,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,2026,6,10
656,unknown,1,unknown,1.0,1.0,20.0,5.0,24.0,120.0,0,0,0,0,0,3.89,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,2026,6,10
657,unknown,1,unknown,5.0,5.0,30.0,5.0,21.0,110.0,0,0,0,0,0,3.89,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,2026,6,10
658,unknown,1,unknown,1.0,1.0,20.0,4.0,17.0,60.0,0,0,0,0,0,3.32,38.042,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,2026,6,10
659,unknown,1,unknown,1.0,1.0,50.0,16.0,100.0,4400.0,0,0,0,0,0,2.99,34.709,8.105151535845843,0.294309252429538,122.0,1.8764316084676376,41.0,0.3000155363617198,26.0,0.3069863870918025,32.0,3.433389662233213,0.0,0.0927819174011105,35.0,,0.0,2026,6,10
660,unknown,1,so_hong_so_do,2.0,2.0,12.0,5.0,20.0,100.0,1,1,0,1,0,8.06,20.851,12.877722913273034,0.5151992694731881,27.0,0.0955226367025501,2.0,0.3267157267219072,3.0,0.1292370510597139,5.0,,0.0,0.0128664073498184,27.0,,0.0,2026,6,10
661,unknown,1,unknown,1.0,1.0,20.0,76.0,56.0,3315.0,0,0,0,0,0,2.99,34.709,8.105151535845843,0.294309252429538,122.0,1.8764316084676376,41.0,0.3000155363617198,26.0,0.3069863870918025,32.0,3.433389662233213,0.0,0.0927819174011105,35.0,,0.0,2026,6,10
662,nam,1,so_hong_so_do,4.0,6.0,20.0,8.0,13.0,100.0,1,1,1,1,0,2.62,24.485,4.557522107814423,0.121901450034046,142.0,0.372705061912835,75.0,0.3350057555399626,22.0,0.3298346011531585,36.0,1.3075347650339313,6.0,0.0442449261389241,36.0,4.652140728918879,2.0,2026,6,10
663,unknown,1,so_hong_so_do,2.0,3.0,6.0,7.0,21.0,120.0,1,1,0,0,0,8.06,20.851,12.877722913273034,0.5151992694731881,27.0,0.0955226367025501,2.0,0.3267157267219072,3.0,0.1292370510597139,5.0,,0.0,0.0128664073498184,27.0,,0.0,2026,6,10
664,unknown,1,so_hong_so_do,2.0,2.0,20.0,5.0,19.6,98.0,1,1,0,0,0,14.9,8.433,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,,0.0,2026,6,10
665,unknown,1,so_hong_so_do,3.0,7.0,8.0,4.7,30.0,130.0,1,1,0,0,0,8.06,20.851,12.877722913273034,0.5151992694731881,27.0,0.0955226367025501,2.0,0.3267157267219072,3.0,0.1292370510597139,5.0,,0.0,0.0128664073498184,27.0,,0.0,2026,6,10
666,unknown,1,so_hong_so_do,4.0,5.0,12.0,5.0,26.0,131.0,0,0,0,0,0,32.4,5.665,7.48932886994524,0.6448315462720459,43.0,0.2380804425885271,37.0,2.021535451378851,9.0,1.92248837215138,5.0,1.961152241436052,3.0,0.1549795339773221,18.0,,0.0,2026,6,10
667,unknown,1,so_hong_so_do,2.0,7.0,12.0,7.0,17.0,89.0,0,0,0,0,0,4.61,41.368,3.938890870016373,0.1026391394111249,142.0,0.6244011765486238,76.0,0.389629664161238,41.0,0.0111438965873269,62.0,0.7192455313154356,10.0,0.2217875008797816,29.0,3.203953797566647,3.0,2026,6,10
668,unknown,1,so_hong_so_do,2.0,3.0,20.0,4.0,20.0,80.0,0,0,0,0,0,4.61,41.368,3.938890870016373,0.1026391394111249,142.0,0.6244011765486238,76.0,0.389629664161238,41.0,0.0111438965873269,62.0,0.7192455313154356,10.0,0.2217875008797816,29.0,3.203953797566647,3.0,2026,6,10
669,unknown,1,so_hong_so_do,,,12.0,15.92,11.22,155.0,0,0,0,0,0,14.9,8.433,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,,0.0,2026,6,10
670,unknown,1,so_hong_so_do,1.0,5.0,12.0,7.0,27.0,189.0,1,1,0,0,0,14.9,8.433,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,,0.0,2026,6,10
671,unknown,1,so_hong_so_do,1.0,2.0,6.0,3.5,10.0,35.0,0,0,0,0,0,6.93,18.25,12.86129468953059,0.9204647979324484,41.0,1.4350296640005478,5.0,0.0984704152671667,16.0,0.0251193825447508,4.0,,0.0,0.101640764174883,22.0,,0.0,2026,6,10
672,unknown,1,so_hong_so_do,4.0,,12.0,4.5,7.8,35.0,0,0,1,0,0,14.9,8.433,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,,0.0,2026,6,10
673,dong_nam,1,so_hong_so_do,4.0,5.0,16.0,4.1,23.0,92.0,0,0,0,0,0,2.22,21.831,1.3842360927551391,0.1362858508209465,177.0,0.392725688709276,81.0,0.8309996539468081,44.0,0.306041499917031,114.0,0.4875412983036777,17.0,0.0903504268932904,90.0,1.56192760975934,5.0,2026,6,10
674,dong_bac,1,so_hong_so_do,3.0,5.0,20.0,21.0,34.0,677.0,0,0,0,0,0,2.22,21.831,1.3842360927551391,0.1362858508209465,177.0,0.392725688709276,81.0,0.8309996539468081,44.0,0.306041499917031,114.0,0.4875412983036777,17.0,0.0903504268932904,90.0,1.56192760975934,5.0,2026,6,10
675,unknown,1,so_hong_so_do,4.0,8.0,12.0,4.5,17.0,76.0,0,0,0,0,0,3.89,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,2026,6,10
676,unknown,1,so_hong_so_do,4.0,8.0,16.0,5.4,20.0,108.0,0,0,0,0,0,14.9,8.433,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,,0.0,2026,6,10
677,unknown,1,so_hong_so_do,1.0,3.0,10.0,4.5,27.0,126.0,1,1,0,1,0,14.9,8.433,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,,0.0,2026,6,10
678,unknown,1,so_hong_so_do,3.0,5.0,8.0,7.0,24.0,200.0,1,1,1,1,0,3.81,31.76,9.9193041191287,0.0447049768024632,62.0,2.1702782347422387,9.0,0.6533975509460673,9.0,0.1618420502101994,15.0,3.959198285045436,0.0,0.0882281879422681,31.0,,0.0,2026,6,10
679,dong_nam,1,so_hong_so_do,2.0,4.0,20.0,4.5,14.0,64.0,0,0,0,0,0,1.23,39.45,1.8341731692460648,0.1037729567112353,143.0,0.3167659159924683,74.0,0.2917832726058462,27.0,0.1248165769533943,100.0,1.4754329743928578,13.0,0.1220474644889992,50.0,2.0311407966409747,6.0,2026,6,10
680,unknown,1,unknown,3.0,7.0,30.0,20.0,25.0,500.0,0,0,0,0,0,1.28,81.309,3.2419722128438297,0.3010820874778004,222.0,0.2811142836074399,87.0,0.2622385558569263,54.0,0.3931772678968423,92.0,0.3926340325942063,11.0,0.1032738006671135,74.0,2.789766515743807,3.0,2026,6,10
681,unknown,1,unknown,2.0,6.0,30.0,11.930353445448857,35.791060336346554,427.0,0,0,0,0,0,2.17,32.947,4.211941629640952,0.1283730028407936,115.0,0.9976765413891644,49.0,0.3933512132958154,15.0,0.1047726338595456,47.0,1.50990580457967,9.0,0.0851557056999508,32.0,4.255770654939161,5.0,2026,6,10
682,dong_nam,1,so_hong_so_do,3.0,4.0,16.0,4.0,18.0,72.0,0,0,0,0,0,2.12,42.157,6.699574718241761,0.1095494216543243,110.0,0.601977425693506,37.0,0.5681151544977278,16.0,1.311416453662265,17.0,0.8329555566449584,5.0,0.1964914178004921,23.0,,0.0,2026,6,10
683,unknown,1,giay_to_hop_le,2.0,3.0,12.0,4.5,18.0,81.0,1,1,1,1,0,2.86,46.242,5.663340741505686,0.1473476096176288,150.0,0.2979988637951992,66.0,0.497850949494493,20.0,0.8996613450039174,33.0,0.8561505937261217,4.0,0.0868121430323918,35.0,,0.0,2026,6,10
684,unknown,1,so_hong_so_do,2.0,2.0,16.0,5.0,10.0,50.0,1,1,0,1,0,16.51,12.613,12.748844955491514,0.2609978930055026,33.0,0.4285147574934188,10.0,0.6784635074841192,4.0,1.2385009323077854,6.0,0.4783697283733804,1.0,0.1335937074984079,33.0,1.47477409146557,6.0,2026,6,10
685,unknown,1,unknown,4.0,,12.0,8.0,16.0,144.0,1,1,1,1,0,1.23,50.946,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,2026,6,10
686,unknown,1,so_hong_so_do,2.0,3.0,6.0,5.0,20.0,101.0,1,1,0,0,0,16.43,5.395,17.933089792790295,0.5836166799941199,17.0,1.829756980712841,2.0,1.1829747149163292,3.0,0.8103087192350746,5.0,,0.0,0.6835739247574167,12.0,,0.0,2026,6,10
687,unknown,1,unknown,7.0,21.0,16.0,9.46924847422786,28.407745422683583,269.0,0,0,0,0,0,4.4,34.822,3.0932830193545207,0.602460923407236,76.0,1.9720348831629224,34.0,0.4300616469739906,14.0,0.5032603284777619,51.0,1.6878180414731865,2.0,0.0569757050256879,40.0,0.4399722465455425,8.0,2026,6,10
688,unknown,1,unknown,3.0,6.0,14.0,11.0,18.0,154.0,1,1,1,1,0,2.62,24.485,4.557522107814423,0.121901450034046,142.0,0.372705061912835,75.0,0.3350057555399626,22.0,0.3298346011531585,36.0,1.3075347650339313,6.0,0.0442449261389241,36.0,4.652140728918879,2.0,2026,6,10
689,unknown,1,so_hong_so_do,7.0,7.0,40.0,7.0,40.0,265.0,0,0,0,0,0,10.12,7.631,8.511132076400708,0.4185332425970535,76.0,1.9338599672992576,19.0,0.3787403418224322,8.0,0.353773766732773,17.0,2.4096044770268485,3.0,0.190437074846856,22.0,,0.0,2026,6,10
690,dong_bac,1,so_hong_so_do,3.0,10.0,20.0,5.0,22.0,100.0,1,1,1,1,0,1.86,40.663,4.177717404417766,0.1321456498930087,217.0,0.6222421286803709,83.0,0.0770050538488039,55.0,0.1406451216433702,58.0,0.7120967895816094,8.0,0.1383351558074551,65.0,3.732512409760755,3.0,2026,6,10
691,unknown,1,unknown,2.0,8.0,16.0,9.865765724632494,29.597297173897484,292.0,0,0,0,0,0,1.28,81.309,3.2419722128438297,0.3010820874778004,222.0,0.2811142836074399,87.0,0.2622385558569263,54.0,0.3931772678968423,92.0,0.3926340325942063,11.0,0.1032738006671135,74.0,2.789766515743807,3.0,2026,6,10
692,unknown,1,unknown,1.0,2.0,12.0,5.0,21.0,106.0,1,1,0,1,0,9.23,14.879,8.141024430261677,0.1582111804474083,21.0,2.505350197778585,11.0,1.8022386834129105,5.0,0.0342663780731225,11.0,2.129929912346807,2.0,0.1270250200729205,18.0,4.701112104079752,2.0,2026,6,10
693,unknown,1,so_hong_so_do,2.0,2.0,20.0,14.0,30.0,340.0,0,0,0,0,0,3.32,38.042,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,2026,6,10
694,unknown,1,so_hong_so_do,8.0,8.0,20.0,8.5,46.0,386.0,0,0,0,0,0,2.22,21.831,1.3842360927551391,0.1362858508209465,177.0,0.392725688709276,81.0,0.8309996539468081,44.0,0.306041499917031,114.0,0.4875412983036777,17.0,0.0903504268932904,90.0,1.56192760975934,5.0,2026,6,10
695,unknown,1,so_hong_so_do,6.0,22.0,10.0,12.0,26.0,312.0,0,0,0,0,0,3.32,38.042,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,2026,6,10
696,unknown,1,so_hong_so_do,11.0,9.0,30.0,13.0,30.0,390.0,0,0,0,0,0,1.23,39.45,1.8341731692460648,0.1037729567112353,143.0,0.3167659159924683,74.0,0.2917832726058462,27.0,0.1248165769533943,100.0,1.4754329743928578,13.0,0.1220474644889992,50.0,2.0311407966409747,6.0,2026,6,10
697,unknown,1,so_hong_so_do,3.0,6.0,20.0,17.0,25.0,425.0,0,0,0,0,0,1.23,39.45,1.8341731692460648,0.1037729567112353,143.0,0.3167659159924683,74.0,0.2917832726058462,27.0,0.1248165769533943,100.0,1.4754329743928578,13.0,0.1220474644889992,50.0,2.0311407966409747,6.0,2026,6,10
698,unknown,1,so_hong_so_do,3.0,6.0,16.0,17.0,25.0,425.0,0,0,0,0,0,1.23,39.45,1.8341731692460648,0.1037729567112353,143.0,0.3167659159924683,74.0,0.2917832726058462,27.0,0.1248165769533943,100.0,1.4754329743928578,13.0,0.1220474644889992,50.0,2.0311407966409747,6.0,2026,6,10
699,unknown,1,unknown,4.0,12.0,20.0,3.3166247903554,9.9498743710662,33.0,0,0,0,0,0,1.28,49.645,3.014593454140083,0.3241044718172312,169.0,0.3112080841955486,82.0,0.159361009708267,44.0,0.7452963371051138,87.0,1.0997159326303276,20.0,0.1351310290030301,57.0,2.2897201696442395,3.0,2026,6,10
700,unknown,1,unknown,1.0,3.0,12.0,4.795831523312719,14.38749456993816,69.0,0,0,0,0,0,3.02,46.502,7.491990724545586,0.5437001786480844,138.0,1.043868170816649,45.0,0.7408236185827164,27.0,0.4174937262587679,30.0,2.7826861671501675,1.0,0.2677999609885199,43.0,,0.0,2026,6,10
701,unknown,1,so_hong_so_do,1.0,3.0,5.0,7.0,16.428571428571427,115.0,0,0,0,0,0,16.01,13.469,9.34716233130603,0.1521961750599395,23.0,1.4315280024821837,8.0,0.5794223263858904,3.0,1.240924772029185,6.0,3.386619312596045,0.0,0.0454686379845107,14.0,,0.0,2026,6,10
702,unknown,1,unknown,1.0,5.0,20.0,8.0,30.0,240.0,0,0,0,0,0,2.12,42.157,6.699574718241761,0.1095494216543243,110.0,0.601977425693506,37.0,0.5681151544977278,16.0,1.311416453662265,17.0,0.8329555566449584,5.0,0.1964914178004921,23.0,,0.0,2026,6,10
703,unknown,1,unknown,7.0,21.0,20.0,6.48074069840786,19.44222209522358,126.0,0,0,0,0,0,3.89,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,2026,6,10
704,unknown,1,so_hong_so_do,1.0,14.0,15.0,6.0,29.0,207.0,0,0,0,0,0,11.25,14.387,13.003058111267702,0.5455807547475998,32.0,3.0823640481974093,4.0,2.71082991229442,1.0,1.2698714938031022,1.0,3.443186173861819,0.0,0.1639485236662827,23.0,,0.0,2026,6,10
705,unknown,1,unknown,1.0,2.0,20.0,4.8,20.0,80.0,0,0,0,0,0,3.89,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,2026,6,10
706,unknown,1,unknown,4.0,4.0,12.0,4.760952285695233,14.2828568570857,68.0,0,0,0,0,0,8.47,22.19,9.748403673545544,0.7953355014012552,62.0,1.5591839481232557,17.0,0.6227721655780626,13.0,0.5558145081336507,26.0,2.498826307535853,1.0,0.4003312643192271,11.0,,0.0,2026,6,10
707,unknown,1,unknown,4.0,4.0,15.0,5.163977794943222,15.491933384829668,80.0,0,0,0,0,0,10.47,16.441,9.588563522178443,0.3358761635189385,86.0,0.5761022157329266,21.0,0.4195423044756079,21.0,0.5844030291345677,18.0,0.8514006872512142,1.0,0.3280174452066725,31.0,,0.0,2026,6,10
708,unknown,1,unknown,4.0,5.0,15.0,5.773502691896258,17.32050807568877,100.0,0,0,0,0,0,10.47,16.441,10.335862930945568,0.213067937291196,59.0,0.2680604817088338,10.0,0.6955967318339753,17.0,0.3737173975421404,9.0,0.5936982882894825,1.0,0.0757417755751416,24.0,,0.0,2026,6,10
709,unknown,1,so_hong_so_do,,2.0,23.0,5.0,34.0,170.0,0,0,0,0,0,2.52,36.951,7.341509286296445,0.1249830795075256,141.0,1.0413316464873894,52.0,0.1405032502606604,31.0,0.1397938333104917,29.0,3.3524722146667614,0.0,0.0332020566169248,47.0,,0.0,2026,6,10
710,unknown,1,so_hong_so_do,2.0,3.0,8.0,5.0,30.0,150.0,1,1,0,1,0,16.43,5.395,16.811414448241695,0.537282962178808,22.0,0.7405983608275921,2.0,0.0605329546573379,5.0,0.672874898219622,5.0,,0.0,0.1944520024742416,26.0,,0.0,2026,6,10
711,unknown,1,unknown,5.0,29.0,6.0,7.0,24.0,180.0,0,0,0,0,0,4.4,34.822,3.77169218113364,0.5231225231110117,67.0,1.2758244586100067,27.0,0.2811217244834689,12.0,0.2030106907357061,36.0,1.1180942600322077,6.0,0.1553214320715076,31.0,0.4872894791136178,9.0,2026,6,10
712,unknown,1,unknown,6.0,1.0,30.0,4.0,17.0,68.0,0,0,0,0,0,1.32,61.537,3.697926043243007,0.1718438296278109,193.0,0.0808248175898799,81.0,0.0685624175584255,51.0,0.0700867890565216,70.0,0.0913558508966055,13.0,0.1041175126627032,91.0,3.0810228719302075,3.0,2026,6,10
713,unknown,1,so_hong_so_do,3.0,4.0,12.0,5.0,17.4,300.0,0,0,0,0,0,16.51,12.613,14.602167083340882,1.117011392766084,19.0,1.6396640887522125,6.0,1.9427580859104348,2.0,2.463835541897053,1.0,1.6056093362588155,1.0,0.2777498299651979,22.0,1.931671304368712,4.0,2026,6,10
714,unknown,1,so_hong_so_do,2.0,3.0,15.0,4.1,24.0,87.0,0,0,0,0,0,8.06,20.851,11.361004029710797,0.555903835192271,46.0,1.4583743747520832,6.0,1.8380218897754577,4.0,0.1720553465076122,8.0,4.7833600016163285,0.0,0.2538131294417354,24.0,,0.0,2026,6,10
715,unknown,1,unknown,4.0,4.0,30.0,4.760952285695233,14.2828568570857,68.0,0,0,0,0,0,2.59,37.225,2.810528696978863,0.2254260912054419,183.0,0.3484700437096293,87.0,0.3269002154348162,47.0,0.2939993610611568,93.0,0.6542757907602624,21.0,0.0495583751230959,72.0,2.116697545478862,3.0,2026,6,10
716,unknown,1,so_hong_so_do,7.0,8.0,20.0,4.3,16.0,66.0,0,0,0,0,0,1.28,81.309,3.1035619442477214,0.0451207795278907,207.0,0.5821233780808357,86.0,0.1221487723114477,49.0,0.4779125661494781,89.0,0.7154860007390501,18.0,0.064326368983056,101.0,2.541302676645458,3.0,2026,6,10
717,unknown,1,so_hong_so_do,4.0,7.0,12.0,5.0,21.0,105.0,1,1,1,1,0,3.81,31.76,9.9193041191287,0.0447049768024632,62.0,2.1702782347422387,9.0,0.6533975509460673,9.0,0.1618420502101994,15.0,3.959198285045436,0.0,0.0882281879422681,31.0,,0.0,2026,6,10
718,unknown,1,unknown,5.0,6.0,15.0,6.244997998398398,18.734993995195197,117.0,0,0,0,0,0,1.46,46.863,3.71339456643292,0.3426726328063157,156.0,0.2494039645872681,78.0,0.4049444663141687,24.0,0.1119996474404335,51.0,1.994982495951152,7.0,0.0170564583824814,43.0,3.9046889254884194,4.0,2026,6,10
719,unknown,1,unknown,5.0,10.0,30.0,7.958224257542215,23.87467277262665,190.0,0,0,0,0,0,1.71,51.515,2.829036298051577,0.0492632985194052,184.0,0.3577525471125211,84.0,0.3123186160351813,37.0,0.034764753465501,81.0,1.3607308020103004,12.0,0.0273806513602741,48.0,2.918029052645817,4.0,2026,6,10
720,unknown,1,so_hong_so_do,1.0,1.0,30.0,7.0,20.0,95.0,1,1,1,1,0,1.61,56.845,7.797681256495312,0.0642876508137115,121.0,0.8435078057136705,50.0,0.4566767682609848,33.0,0.9408375248628744,11.0,1.0021835078040706,3.0,0.1392606663604641,37.0,,0.0,2026,6,10
721,unknown,1,so_hong_so_do,1.0,2.0,6.0,4.2,19.0,78.0,1,1,1,1,0,2.76,45.633,2.346735279356983,0.0727444103980166,130.0,0.1670651494304294,59.0,0.563671580617831,20.0,0.1789346357801568,75.0,2.2174111422781486,11.0,0.0884218511842536,38.0,2.207625374628704,6.0,2026,6,10
722,unknown,1,unknown,5.0,8.0,30.0,4.83045891539648,14.491376746189438,70.0,0,0,0,0,0,2.22,21.831,2.2896943730867028,0.2692862053339944,157.0,0.4272303860638807,80.0,0.4498726492118163,33.0,0.4727236156339341,96.0,1.545056961267051,14.0,0.1453706473294013,51.0,2.5048101852370164,5.0,2026,6,10
723,unknown,1,unknown,6.0,6.0,17.0,6.582805886043833,19.748417658131498,130.0,0,0,0,0,0,2.22,21.831,1.8237403887183168,0.0781157192096565,154.0,0.1702853413357628,77.0,0.1563142078690155,34.0,0.3568747167698823,109.0,1.185123965685995,16.0,0.1286395262636042,63.0,2.039668016774165,5.0,2026,6,10
724,unknown,1,unknown,7.0,14.0,15.0,8.16496580927726,24.49489742783178,200.0,0,0,0,0,0,3.19,26.533,5.663340741505686,0.1473476096176288,150.0,0.2979988637951992,66.0,0.497850949494493,20.0,0.8996613450039174,33.0,0.8561505937261217,4.0,0.0868121430323918,35.0,,0.0,2026,6,10
725,unknown,1,so_hong_so_do,3.0,7.0,10.0,8.0,24.0,192.0,0,0,0,0,0,3.23,34.52,7.775091983129361,0.1367025807192665,49.0,0.598702883964625,11.0,0.7203359926205972,6.0,1.5200171001117897,6.0,1.6224563324544576,5.0,0.5200032452742881,22.0,,0.0,2026,6,10
726,unknown,1,unknown,10.0,120.0,10.0,31.622776601683796,94.8683298050514,3000.0,0,0,0,0,0,1.86,40.663,4.531283386237624,0.4915090108918901,221.0,0.04520512896411,80.0,0.5461652163462242,56.0,0.4477784503636581,54.0,1.060407034128796,8.0,0.0812686656355967,53.0,4.156099753179249,2.0,2026,6,10
727,unknown,1,unknown,4.0,6.0,30.0,5.163977794943222,15.491933384829668,80.0,0,0,0,0,0,1.23,50.946,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,2026,6,10
728,unknown,1,giay_to_hop_le,4.0,5.0,20.0,8.0,20.0,160.0,0,0,0,0,0,3.89,29.851,3.875665058077383,0.2150524809914895,114.0,0.5990580542890834,46.0,0.0354768764161222,15.0,0.8713793297227685,51.0,1.9624358212805149,7.0,0.2635229618685973,37.0,3.4292685986216656,5.0,2026,6,10
