link,title,post_day,street,old_address,locality,region,listing_id,direction,listing_type,property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,owner_listing_bin,locality_square,locality_population_density
https://alonhadat.com.vn/ban-nha-phuong-13-go-vap-le-duc-tho-5x20m-hem-6m-7-x-ty-16464693.html,"Bán nhà Phường 13 Gò Vấp, Lê Đức Thọ, 5x20m, hẻm 6m, 7.x tỷ",2026-06-10,đường lê đức thọ,"Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường an hội tây,hồ chí minh,16464693,unknown,can_ban,nha_trong_hem,unknown,1,1,6.0,5.0,20.0,7900000000.0,100.0,1,1,0,1,0,"3,81",31.760
https://alonhadat.com.vn/ban-nha-p11-go-vap-le-van-tho-gan-cong-vien-lang-hoa-8x23m-19-ty-hon-16464731.html,"Bán nhà P11 Gò Vấp, Lê Văn Thọ, Gần Công Viên Làng Hoa, 8x23m, 19 Tỷ hơn",2026-06-10,đường quang trung,"Đường Quang Trung, Phường 11, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường thông tây hội,hồ chí minh,16464731,unknown,can_ban,nha_trong_hem,unknown,1,1,8.0,8.0,23.0,19000000000.0,180.0,1,1,0,1,0,"3,24",37.405
https://alonhadat.com.vn/ban-nha-tay-thanh-tan-phu-che-lan-vien-4-5x16m-o-to-tranh-7-ty-xiu-16464795.html,"Bán nhà Tây Thạnh Tân Phú, Chế Lan Viên, 4.5x16m, ô Tô Tránh, 7 tỷ Xíu",2026-06-10,đường chế lan viên,"Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh (cũ)",phường tây thạnh,hồ chí minh,16464795,unknown,can_ban,nha_trong_hem,unknown,1,2,6.0,4.5,16.0,7299000000.0,70.0,1,1,0,1,0,"3,95",18.384
https://alonhadat.com.vn/mat-tien-sieu-khung-ngang-16m-410m-dat-o-to-ne-ngay-emart-phan-huy-ich-44-ty-xi-17828427.html,"Mặt tiền Siêu khủng Ngang 16m, 410m đất, Ô tô né Ngày Emart Phan Huy Ích, 43 tỷ xí",2026-06-10,đường quang trung,"Đường Quang Trung, Phường 14, Quận Gò Vấp, Hồ Chí Minh (cũ)",phường an hội tây,hồ chí minh,17828427,unknown,can_ban,nha_trong_hem,unknown,1,18,10.0,16.0,28.0,43000000000.0,410.0,1,1,1,1,0,"3,81",31.760
https://alonhadat.com.vn/form-hiem-khu-san-bay-hem-6m-bach-dang-tan-binh-6x14m-12-xx-ty-17937123.html,"Form hiếm khu sân Bay, Hẻm 6m Bạch Đằng Tân Bình, 6x14m, 12.xx tỷ",2026-06-10,đường hồng hà,"Đường Hồng Hà, Phường 2, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn hòa,hồ chí minh,17937123,unknown,can_ban,nha_trong_hem,unknown,2,3,6.0,6.0,14.0,12999000000.0,80.0,1,1,0,1,0,"2,62",24.485
https://alonhadat.com.vn/nha-4-tang-6x15m-duong-10m-gan-nha-ga-t3-hoang-hoa-tham-tan-binh-17-x-ty-17891110.html,"Nhà 4 tầng, 6x15m, Đường 10m Gần nhà ga T3 Hoàng Hoa Thám Tân Bình, 17.x tỷ",2026-06-10,đường hoàng hoa thám,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân bình,hồ chí minh,17891110,unknown,can_ban,nha_trong_hem,unknown,4,5,10.0,6.0,15.0,17900000000.0,90.0,1,1,1,1,0,"2,12",42.157
https://alonhadat.com.vn/chdv-sat-bau-cat-tan-binh-150m-6-tang-thu-hon-100tr-hem-o-to-19-x-ty-17891130.html,"Chdv Sát Bàu Cát Tân Bình, 150m, 6 tầng, thu hơn 100tr/th, hẻm ô tô, 18.x tỷ",2026-06-10,đường hồng lạc,"Đường Hồng Lạc, Phường Bảy Hiền, Quận Tân Bình, Hồ Chí Minh (cũ)",phường bảy hiền,hồ chí minh,17891130,unknown,can_ban,nha_trong_hem,unknown,6,19,5.0,5.0,30.0,18799000000.0,150.0,1,1,1,1,0,"2,86",46.242
https://alonhadat.com.vn/hem-8m-kinh-doanh-ba-van-giap-bau-cat-tan-binh-5x20m-6-tang-thang-may-18-x-ty-17892795.html,"Hẻm 8m kinh Doanh Bà Vân giáp Bàu Cát Tân Bình, 5x20m, 6 tầng thang máy, 18.x tỷ",2026-06-10,đường ba vân,"Đường Ba Vân, Phường 14, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân bình,hồ chí minh,17892795,unknown,can_ban,nha_trong_hem,unknown,6,6,10.0,5.0,20.0,18700000000.0,100.0,1,1,1,1,0,"2,12",42.157
https://alonhadat.com.vn/toa-nha-300m-ngang-20m-hai-mat-hem-luy-ban-bich-5-tang-3x-ty-17899587.html,"Tòa nhà 300m, Ngang 20m, Hai mặt hẻm Lũy Bán Bích, 5 Tầng, 3x tỷ",2026-06-10,đường huỳnh thiên lộc,"Đường Huỳnh Thiên Lộc, Phường Tân Phú, Quận Tân Phú, Hồ Chí Minh (cũ)",phường tân phú,hồ chí minh,17899587,unknown,can_ban,nha_trong_hem,unknown,5,5,6.0,20.0,15.0,39999000000.0,300.0,1,1,1,1,0,"2,52",36.951
https://alonhadat.com.vn/-gap-ban-nha-2-tang-hxh-sat-duong-dinh-hoi-phuoc-long-b-70m2-6-5ty-thuong-luong--18541693.html,💥GẤP BÁN NHÀ 2 TẦNG HXH - SÁT DƯƠNG ĐÌNH HỘI - PHƯỚC LONG B | 70M2 | 6.5TỶ THƯƠNG LƯỢNG🔥,2026-06-10,đường số 109,"Đường số 109, Phường Phước Long, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường phước long,hồ chí minh,18541693,bac,can_ban,nha_trong_hem,so_hong_so_do,2,3,4.0,4.0,18.0,6500000000.0,70.0,0,0,0,0,0,"9,23",14.879
https://alonhadat.com.vn/nha-3-tang-dep-duong-tran-thi-dieu-phuoc-long-b-q-9-cu-100m2-ngang-5m-7-6-ty-tl-17894384.html,"NHÀ 3 TẦNG ĐẸP | ĐƯỜNG TRẦN THỊ DIỆU, PHƯỚC LONG B, Q.9 (cũ) | 100M2 NGANG 5M | 7.6 TỶ TL",2026-06-10,đường trần thị điệu,"Đường Trần Thị Điệu, Phường Phước Long, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường phước long,hồ chí minh,17894384,unknown,can_ban,nha_trong_hem,so_hong_so_do,3,3,3.0,5.0,20.0,7600000000.0,100.0,1,0,1,0,0,"9,23",14.879
https://alonhadat.com.vn/-gap-ban-giam-sau-can-1-tang-1-tret-sat-do-xuan-hop-phuoc-long-b-80m2-duoi-6t-18536046.html,💥 💥 GẤP BÁN GIẢM SÂU CĂN 1 TẦNG 1 TRỆT - SÁT ĐỖ XUÂN HỢP - PHƯỚC LONG B | 80M2 | DƯỚI 6T,2026-06-10,đường số 297,"Đường số 297, Phường Phước Long, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường phước long,hồ chí minh,18536046,unknown,can_ban,nha_trong_hem,so_hong_so_do,2,3,3.0,4.5,17.0,6000000000.0,80.0,0,0,0,0,0,"9,23",14.879
https://alonhadat.com.vn/-nha-gia-tot-duong-tay-hoa-p-phuoc-long-a-xe-hoi-dau-truoc-nha-18120801.html,"🏡NHÀ GIÁ TỐT – ĐƯỜNG TÂY HÒA, P. PHƯỚC LONG A – XE HƠI ĐẬU TRƯỚC NHÀ",2026-06-10,đường tây hòa,"Đường Tây Hòa, Phường Phước Long, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường phước long,hồ chí minh,18120801,unknown,can_ban,nha_trong_hem,unknown,1,2,4.0,4.0,14.0,4500000000.0,55.0,0,0,0,0,0,"9,23",14.879
https://alonhadat.com.vn/hai-gia-can-goc-hai-mt-hxh-to-hien-thanh-q10-dt-122m2-4-lau-thang-may-gia-18-2-ty-tl-16861422.html,HẠI GIÁ CĂN GÓC HAI MT HXH TÔ HIẾN THÁNH Q10  DT 80 5 LẦU THANG MÁY GIÁ 18.2 TỶ TL,2026-06-10,đường tô hiến thành,"Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,16861422,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,4,8.0,6.0,20.0,18200000000.0,122.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/chi-19-ty-nha-hem-xe-hoi-sat-van-hanh-mall-p12-q10-76m-4-2m-x18-4-lau-16600965.html,"Chỉ 20.5 tỷ – Nhà hẻm xe hơi, sát Vạn Hạnh Mall –  P12 Q10 76m² – 4.2m X18 5 lầu",2026-06-10,đường sư vạn hạnh,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh (cũ)",phường hòa hưng,hồ chí minh,16600965,unknown,can_ban,nha_trong_hem,so_hong_so_do,5,8,8.0,4.2,18.0,20500000000.0,76.0,0,0,0,0,0,"2,59",37.225
https://alonhadat.com.vn/ban-nha-hxh-10m-vi-tri-cuc-dep-nguyen-tieu-la-p8-q10-dt-93m2-5-tang-gia-19-5-ty-tl-16569199.html,"BÁN NHÀ HXH 10M – VỊ TRÍ CỰC ĐẸP – NGUYỄN TIỂU LA, P8, Q10 DT 93m2 5 tầng giá 19.5 tỷ TL",2026-06-10,đường nguyễn tiểu la,"Đường Nguyễn Tiểu La, Phường 8, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,16569199,unknown,can_ban,nha_trong_hem,so_hong_so_do,5,6,30.0,6.0,15.6,19500000000.0,93.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/ban-nha-dep-hxh-8m-nguyen-tieu-la-p8-quan-10-hang-hiem-ngang-5m-gia-cuc-tot-16799781.html,"BÁN NHÀ ĐẸP HXH 8M – NGUYỄN TIỂU LA, P8, QUẬN 10 ✨ HÀNG HIẾM NGANG 5M – GIÁ CỰC TỐT",2026-06-10,đường nguyễn tiểu la,"Đường Nguyễn Tiểu La, Phường 8, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,16799781,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,6,8.0,5.0,17.0,18500000000.0,85.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/nha-dep-gia-tot-hem-xe-hoi-ngay-trung-tam-q1-dt-100m2-3-lau-gia-chi-23-ty-tl-16832156.html,NHÀ GIÁ TỐT – HXH  LÊ THỊ RIÊNG NGAY TRUNG TÂM Q1 DT 100m2 3 lầu giá chỉ 23 tỷ TL,2026-06-10,đường lê thị riêng,"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,16832156,unknown,can_ban,nha_trong_hem,so_hong_so_do,3,4,8.0,4.0,25.0,23000000000.0,100.0,0,0,0,0,0,"1,85",38.809
https://alonhadat.com.vn/can-goc-2-mat-tien-hxh-nguyen-trai-khu-trung-tam-sam-uat-nhat-sai-gon-16832656.html,CĂN GÓC 2 MẶT TIỀN HXH  NGUYỄN TRÃI– KHU TRUNG TÂM SẦM UẤT NHẤT SÀI GÒN,2026-06-10,đường nguyễn trãi,"Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,16832656,unknown,can_ban,nha_trong_hem,so_hong_so_do,3,4,8.0,4.1,25.0,22500000000.0,98.0,0,0,0,0,0,"1,85",38.809
https://alonhadat.com.vn/nha-dep-gia-tot-hxh-ton-that-tung-ngay-trung-tam-q1-90m2-3-tang-gia-22-ty-tl-16832767.html,NHÀ ĐẸP GIÁ TỐT – HXH  TÔN THẤT TÙNG NGAY TRUNG TÂM Q1 90m2  3  TÂNG GIÁ 22 TỶ TL,2026-06-10,đường lê thị riêng,"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,16832767,unknown,can_ban,nha_trong_hem,so_hong_so_do,3,4,8.0,4.0,24.0,22000000000.0,90.0,0,0,0,0,0,"1,85",38.809
https://alonhadat.com.vn/ha-gia-sau-can-ban-gap-nha-mat-tien-tam-dao-p15-q10-dt-65m2-5-lau-gia-chi-21-ty-tl-16786112.html,"HẠ GIÁ SÂU – CẦN BÁN GẤP NHÀ MẶT TIỀN TAM ĐẢO,, Q10 DT 65m2 5 lầu giá chỉ 17.8 tỷ TL",2026-06-10,đường tam đảo,"Đường Tam Đảo, Phường 15, Quận 10, Hồ Chí Minh (cũ)",phường hòa hưng,hồ chí minh,16786112,unknown,can_ban,nha_trong_hem,so_hong_so_do,5,6,20.0,4.4,16.0,17800000000.0,65.0,0,0,0,0,0,"2,59",37.225
https://alonhadat.com.vn/ha-gia-xuong-1-5-ty-ban-gap-hxh-ly-thuong-kiet-q10-dt-90m2-chi-con-14-5-ty-tl-16435178.html,Hạ giá xuống 1.5 tỷ bán gấp HXH Lý Thường Kiệt Q10 DT 90m2 chỉ còn 14.5 tỷ TL,2026-06-10,đường lý thường kiệt,"Đường Lý Thường Kiệt, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,16435178,unknown,can_ban,nha_trong_hem,so_hong_so_do,2,4,8.0,5.1,17.0,14500000000.0,90.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/ban-gap-nha-hxh-10m-duong-3-2-q10-72m2-5-lau-gia-20-ty-tl-15410169.html,Bán gấp nhà HXH 10m đường 3/2 Q10 72m2 5 lầu giá 19.5 tỷ TL,2026-06-10,đường 3/2,"Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,15410169,unknown,can_ban,nha_trong_hem,so_hong_so_do,5,8,10.0,6.0,12.0,19500000000.0,72.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/ban-gap-hxh-duong-3-2-p14-q10-dt-90m2-ngang-6m-gia-20-ty-tl-15456061.html,Bán gấp HXH Đường 3/2 P14 Q10 DT 90m2 ngang 6m giá 20 tỷ TL,2026-06-10,đường 3/2,"Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,15456061,unknown,can_ban,nha_trong_hem,so_hong_so_do,1,3,10.0,6.0,15.0,20000000000.0,90.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/hang-hiem-duong-noi-15m-bo-khu-hem-vip-506-d-3-2-dt-71-2m2-4-lau-gia-chi-21-5-ty-tl-14943902.html,Hàng hiếm đường nội 15m bộ khu  hẻm VIP 506 Đ 3/2 DT 72m2 4 lầu giá chỉ 19..5 tỷ TL,2026-06-10,đường 3/2,"Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,14943902,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,6,15.0,6.0,12.0,19500000000.0,72.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/ha-gia-3-ty-con-21-5-ty-tl-hxh-su-van-hanh-p12-q10-98m2-ngang-7m-13224120.html,Hạ giá 3 tỷ còn 20.5 tỷ TL HXH Sư Vạn Hạnh P12 Q10 98m2 ngang 7m,2026-06-10,đường sư vạn hạnh,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh (cũ)",phường hòa hưng,hồ chí minh,13224120,unknown,can_ban,nha_trong_hem,so_hong_so_do,3,6,10.0,7.0,14.0,20500000000.0,98.0,0,0,0,0,0,"2,59",37.225
https://alonhadat.com.vn/nha-can-ban-gap-hxh-tranh-to-hien-thanh-dt-76m2-3-lau-gia-chi-16-5-ty-tl-12990787.html,Nhà cần bán gấp HXH tránh  Tô Hiến Thành DT 76m2 3 lầu giá chỉ 16.5 tỷ TL,2026-06-10,đường tô hiến thành,"Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,12990787,unknown,can_ban,nha_trong_hem,so_hong_so_do,3,4,10.0,4.0,19.0,16500000000.0,76.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/can-ban-gap-hxh-thanh-thai-p-12-q10-68m2-3-lau-gia-chi-15-ty-tl-12382675.html,Cần bán gấp HXH  tránh Thành Thái P.12 Q10 68m2 3 lầu giá chỉ 20.5 tỷ TL,2026-06-10,đường thành thái,"Đường Thành Thái, Phường 12, Quận 10, Hồ Chí Minh (cũ)",phường hòa hưng,hồ chí minh,12382675,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,7,8.0,4.2,16.0,20500000000.0,68.0,0,0,0,0,0,"2,59",37.225
https://alonhadat.com.vn/ha-gia-con-19-ty-tl-nha-chinh-chu-chua-qua-dau-tu-hxh-ho-hao-hon-q1-dt-70m2-5-tang-17441460.html,HẠ GIÁ CÒN 19 TỶ TL NHÀ CHÍNH CHỦ CHƯA QUA ĐẦU TƯ HXH HỒ HẢO HỚN  Q1 DT 70M2 5 TẦNG,2026-06-10,đường hồ hảo hớn,"Đường Hồ Hảo Hớn, Phường Cầu Ông Lãnh, Quận 1, Hồ Chí Minh (cũ)",phường cầu ông lãnh,hồ chí minh,17441460,unknown,can_ban,nha_trong_hem,so_hong_so_do,5,9,10.0,4.2,17.0,19000000000.0,70.0,0,0,0,0,0,"1,60",49.209
https://alonhadat.com.vn/hang-hiem-biet-thu-pho-to-hien-thanh-q10-dt-165m2-ham-3-lau-gia-28-8-ty-ttl-17146398.html,HÀNG HIẾM BIỆT  THỰ PHỐ TÔ HIẾN THÀNH Q10 DT 165M2 HẦM 3 LẦU GIÁ 28.8 TỶ tTL,2026-06-10,đường tô hiến thành,"Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,17146398,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,6,10.0,6.5,26.0,28800000000.0,165.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/sieu-pham-giam-gia-sau-nha-mat-tien-goc-hem-nguyen-tieu-la-p8-q10-39m2-chi-10-9-ty-tl-16939304.html,"SIÊU PHẨM GIẢM GIÁ SÂU – NHÀ MẶT TIỀN GÓC HẺM NGUYỄN TIỂU LA, P8, Q10  39m2 chỉ 10.9 tỷ TL",2026-06-10,đường nguyễn tiểu la,"Đường Nguyễn Tiểu La, Phường 8, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,16939304,unknown,can_ban,nha_trong_hem,so_hong_so_do,3,3,20.0,3.5,11.2,10900000000.0,39.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/hang-hot-gia-tot-nha-goc-2-mat-tien-hxh-trung-tam-q1-dt-80m2-4-tang-gia-chi-25-5-ty-16930616.html,HÀNG HOT - GIÁ TỐT - NHÀ GÓC 2 MẶT TIỀN HXH TRUNG TÂM Q1 – DT 80m2 4 tầng giá chỉ 25.5 tỷ,2026-06-10,đường tôn thất tùng,"Đường Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,16930616,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,6,10.0,4.0,20.0,25500000000.0,80.0,0,0,0,0,0,"1,85",38.809
https://alonhadat.com.vn/ha-gia-xuong-ban-1-5-ty-con-14-5-ty-nha-hxh-tranh-thanh-thai-p14-q10-dt-60m2-4-tang-18102727.html,Hạ giá xuống bán  1.5 tỷ còn 14.5 tỷ  nhà HXH Trành Thành Thái P14 Q10 DT 60m2 4 tầng,2026-06-10,đường thành thái,"Đường Thành Thái, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,18102727,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,8,8.0,4.0,15.0,14500000000.0,60.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/hang-hiem-hxh-tranh-thanh-thai-p14-q10-dt-50-m2-3-tang-gia-chi-9-9-ty-tl-18041580.html,HÀNG HIẾM HXH  TRÁNH THÀNH THÁI P14 Q10 DT 50 m2 3 TẦNG GIÁ CHỈ 9.9 TỶ TL,2026-06-10,đường thành thái,"Đường Thành Thái, Phường 14, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,18041580,unknown,can_ban,nha_trong_hem,so_hong_so_do,3,3,8.0,5.0,10.0,9900000000.0,50.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/ha-gia-ban-gap-buiding-hxh-nguyen-thien-thuan-q3-dt-90m2-7-tang-gia-26-5-ty-tl-18315617.html,Hạ giá bán gấp buiding HXH Nguyễn Thiện Thuận Q3 DT 90m2 7 tầng giá 26 tỷ TL,2026-06-10,đường nguyễn thiện thuật,"Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, Hồ Chí Minh (cũ)",phường bàn cờ,hồ chí minh,18315617,unknown,can_ban,nha_trong_hem,so_hong_so_do,7,14,10.0,5.0,18.0,26000000000.0,90.0,0,0,0,0,0,"0,99",68.299
https://alonhadat.com.vn/ban-gap-nha-dep-lam-vp-cty-hxh-tranh-pho-quang-tan-binh-dt-100-7-tang-gia-36-ty-tl-18315552.html,Bán gấp nhà đẹp làm VP cty HXH tránh Phổ Quang Tân Bình DT 100 7 tầng giá 36 tỷ TL,2026-06-10,đường phổ quang,"Đường Phổ Quang, Phường 2, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn hòa,hồ chí minh,18315552,unknown,can_ban,nha_trong_hem,so_hong_so_do,7,14,10.0,5.0,25.0,36000000000.0,105.0,0,0,0,0,0,"2,62",24.485
https://alonhadat.com.vn/ban-gap-nha-hxh-ut-tich-p7-q-tan-binh-dt-105m2-4-lau-thang-nay-gia-25-5-ty-tl-18307735.html,Bán gấp nhà HXH Út Tịch P7 Q.Tân Bình DT 105m2 4 lầu thang náy giá 25.5 tỷ TL,2026-06-10,đường út tịch,"Đường Út Tịch, Phường 7, Quận Tân Bình, Hồ Chí Minh (cũ)",phường tân sơn nhất,hồ chí minh,18307735,unknown,can_ban,nha_trong_hem,so_hong_so_do,5,8,10.0,5.2,20.0,25500000000.0,105.0,0,0,0,0,0,"3,19",26.533
https://alonhadat.com.vn/hang-hiem-ngang-5-3-hxh-tranh-su-van-hanh-p12-q10-dt-53m3-3-lau-gia-chi-18-ty-tl-18329476.html,Hàng hiếm ngang 5.3 HXH tránh Sư Vạn Hạnh P12 Q10 DT 53m3 3 lầu giá chỉ 18 tỷ TL,2026-06-10,đường sư vạn hạnh,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh (cũ)",phường hòa hưng,hồ chí minh,18329476,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,6,15.0,5.3,10.0,18000000000.0,53.0,0,0,0,0,0,"2,59",37.225
https://alonhadat.com.vn/vi-tri-dep-vay-mua-o-thoi-ne-cx-phu-tho-lac-long-quan-q11-90m2-2lau-gia-chi-11-2-ty-tl-18396507.html,Vị trí đẹp vậy mua ở thôi nè CX Phú Thọ - Lạc Long Quân Q11 - 90m2 2lầù giá chỉ 11.2 tỷ TL,2026-06-10,đường lạc long quân,"Đường Lạc Long Quân, Phường 4, Quận 11, Hồ Chí Minh (cũ)",phường minh phụng,hồ chí minh,18396507,unknown,can_ban,nha_trong_hem,so_hong_so_do,2,4,10.0,5.0,16.0,11200000000.0,90.0,0,0,0,0,0,"1,27",71.502
https://alonhadat.com.vn/hang-moi-hiem-hxh-le-thi-rieng-p-ben-thanh-q-1-dt-100m2-3-lau-thang-may-gia-27-5-ty-tl-18381405.html,"Hàng mới hiếm HXH Lê Thị Riêng P. Bến Thành, Q.1 DT 100m2 3 lầu thang máy giá 25.5 tỷ TL",2026-06-10,đường lê thị riêng,"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Hồ Chí Minh (cũ)",phường bến thành,hồ chí minh,18381405,unknown,can_ban,nha_trong_hem,unknown,3,5,10.0,4.2,24.0,25500000000.0,100.0,0,0,0,0,0,"1,85",38.809
https://alonhadat.com.vn/hang-hiem-van-goc-hxh-ngo-quyen-p8-q10-dt-86m2-4-tang-gia-21-5-ty-tl-18637603.html,Hàng hiếm văn góc HXH Ngô Quyền P8 Q10 DT 86m2 4 tầng giá 21.5 tỷ TL,2026-06-10,đường ngô quyền,"Đường Ngô Quyền, Phường 8, Quận 10, Hồ Chí Minh (cũ)",phường diên hồng,hồ chí minh,18637603,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,8,10.0,6.5,14.0,21500000000.0,96.0,0,0,0,0,0,"1,86",40.663
https://alonhadat.com.vn/nha-moi-dep-co-khung-thang-may-san-dt56m2-4-tang-gia-chi-15-ty-tl-to-hien-thanh-q-10-18644861.html,Nhà mới đẹp có khung thang máy sẵn DT56m2 4 tầng giá chỉ 15 tỷ TL Tô Hiến Thành Q.10,2026-06-10,đường tô hiến thành,"Đường Tô Hiến Thành, Phường 15, Quận 10, Hồ Chí Minh (cũ)",phường hòa hưng,hồ chí minh,18644861,unknown,can_ban,nha_trong_hem,so_hong_so_do,4,5,10.0,3.7,16.0,15500000000.0,56.0,0,0,0,0,0,"2,59",37.225
https://alonhadat.com.vn/ban-gap-nha-hxh-an-binh-p-an-dong-quan-5-dt-82-5-tang-thang-may-gia-19-5-ty-tl-18721730.html,"Bán gâp nhà HXh An Bình, P. An Đông, Quận 5 DT 82 5 tầng thang máy giá 19.5 tỷ TL",2026-06-10,đường an bình,"Đường An Bình, Phường 6, Quận 5, Hồ Chí Minh (cũ)",phường an đông,hồ chí minh,18721730,unknown,can_ban,nha_trong_hem,so_hong_so_do,5,8,10.0,7.6,11.0,19500000000.0,82.0,0,0,0,0,0,"1,32",61.537
https://alonhadat.com.vn/nha-2-tang-sat-do-xuan-hop-phuoc-long-a-18145018.html,NHÀ 2 TẦNG SÁT ĐỔ XUÂN HỢP - PHƯỚC LONG A,2026-06-10,đường đỗ xuân hợp,"Đường Đỗ Xuân Hợp, Phường Phước Long, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường phước long,hồ chí minh,18145018,dong,can_ban,nha_trong_hem,so_hong_so_do,2,2,3.0,3.7,10.0,4000000000.0,37.0,0,0,0,0,0,"9,23",14.879
https://alonhadat.com.vn/-hang-hiem-phuoc-long-a-khong-co-can-thu-2-30m2-3-85-ty-thuong-luong--18152753.html,🔥 HÀNG HIẾM PHƯỚC LONG A – KHÔNG CÓ CĂN THỨ 2 | 30M2 | 3.85 TỶ THƯƠNG LƯỢNG🔥,2026-06-10,đường đỗ xuân hợp,"Đường Đỗ Xuân Hợp, Phường Phước Long, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường phước long,hồ chí minh,18152753,unknown,can_ban,nha_trong_hem,so_hong_so_do,2,2,6.0,3.5,8.0,3850000000.0,30.0,0,0,0,0,0,"9,23",14.879
https://alonhadat.com.vn/-hang-hiem-phuoc-long-a-nha-dep-hem-thong-chi-4-ty-thuong-luong--18152967.html,🏠 HÀNG HIẾM PHƯỚC LONG A – NHÀ ĐẸP HẺM THÔNG – CHỈ 4 TỶ (THƯƠNG LƯỢNG),2026-06-10,đường số 175,"Đường số 175, Phường Phước Long, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",phường phước long,hồ chí minh,18152967,dong,can_ban,nha_trong_hem,so_hong_so_do,2,2,4.0,3.7,10.0,4000000000.0,37.0,0,0,0,0,0,"9,23",14.879
